datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-10-20 06:30:00,,,,,,,0.0,,,,,,0.0,
2023-10-20 06:30:00,6.81502,389.6868,50.124,33.45,89.67718,15652.06,0.0,0.0,,,,,0.0,
2023-10-20 07:00:00,6.762012,389.3014,50.124,33.075,86.51133,13376.49,0.0,0.0,,,,,0.0,
2023-10-20 07:30:00,,,,,,,,,,,,,1.0,
2023-10-20 07:30:00,6.707903,388.6957,52.14,33.2625,88.02116,14636.42,0.0,0.0,,,,,1.0,
2023-10-20 08:00:00,6.666457,388.6957,55.152,33.0375,87.50314,15602.8,0.0,0.0,,,,,1.0,
2023-10-20 08:30:00,,,,,,,,,,,,,2.0,
2023-10-20 08:30:00,6.634254,388.971,58.164,33.01875,86.29717,15999.14,0.0,0.0,,,,,2.0,
2023-10-20 09:00:00,6.612707,388.7507,62.208,33.09375,86.15779,17566.49,0.0,0.0,,,,,2.0,
2023-10-20 09:30:00,6.612707,388.3653,65.22,33.0375,83.77582,18873.48,0.0,0.0,,,,,3.0,
2023-10-20 09:30:00,,,,,,,,,,,,,3.0,
2023-10-20 10:00:00,6.655224,388.0349,67.236,33.075,82.1143,20764.37,0.0,0.0,,,,,3.0,
2023-10-20 10:30:00,,,,,,,,,18.0,5.0,,,4.0,
2023-10-20 10:30:00,6.744482,388.1451,69.252,33.075,77.68247,23197.97,0.0,0.0,,,,,4.0,
2023-10-20 11:00:00,6.833537,388.1451,72.288,33.075,74.37476,24290.39,0.0,0.0,,,,,4.0,
2023-10-20 11:30:00,6.92498,386.6584,76.32,33.13125,70.52776,26896.58,0.0,0.0,,,,,5.0,
2023-10-20 11:30:00,,,,,,,,,,,,,5.0,
2023-10-20 12:00:00,7.013916,387.9799,80.328,33.05625,70.10208,28435.19,0.0,0.0,,,,,5.0,
2023-10-20 12:30:00,7.057666,390.8431,84.36,33.075,67.40257,30224.99,0.0,0.0,,,,,6.0,
2023-10-20 12:30:00,,,,,,,,,,,,,6.0,
2023-10-20 13:00:00,7.067797,392.8254,88.392,33.1125,62.98198,31031.7,0.0,0.0,,,,,6.0,
2023-10-20 13:30:00,,,,,,,,,,,,,7.0,
2023-10-20 13:30:00,7.067797,393.0456,91.428,33.01875,50.09799,33900.86,0.0,0.0,,,,,7.0,
2023-10-20 14:00:00,7.045242,391.9994,93.42,33.0375,55.96818,35204.98,0.0,0.0,,,,,7.0,
