datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-09-13 17:49:00,,,,,,,0.0,,,,,,0.0,
2023-09-13 18:00:00,6.746554,390.4026,50.1,32.49375,92.00314,15482.23,0.0,0.0,,,,,0.0,
2023-09-13 18:30:00,6.736248,389.9621,50.1,32.55,87.32912,13734.46,0.0,0.0,,,,,0.0,
2023-09-13 18:49:00,,,,,,,,,,,,,1.0,
2023-09-13 19:00:00,6.715257,389.3564,54.108,32.8875,88.52726,14454.37,0.0,0.0,,,,,1.0,
2023-09-13 19:30:00,6.705023,389.2463,56.136,33.225,91.12195,16529.92,0.0,0.0,,,,,1.0,
2023-09-13 19:49:00,,,,,,,,,,,,,2.0,
2023-09-13 20:00:00,6.705023,389.0811,60.144,32.94375,89.70307,16862.25,0.0,0.0,,,,,2.0,
2023-09-13 20:30:00,6.705023,388.7507,64.176,33.0,90.35589,18169.52,0.0,0.0,,,,,2.0,
2023-09-13 20:49:00,,,,,,,,,,,,,3.0,
2023-09-13 21:00:00,6.715057,388.5305,66.192,33.0375,81.69978,19957.88,0.0,0.0,,,,,3.0,
2023-09-13 21:30:00,6.736219,388.4204,68.22,32.98125,87.31307,21390.91,0.0,0.0,,,,,3.0,
2023-09-13 21:49:00,,,,,,,,,22.0,5.0,,,4.0,
2023-09-13 22:00:00,6.778165,388.3102,70.224,33.01875,79.64063,23463.36,0.0,0.0,,,,,4.0,
2023-09-13 22:30:00,6.88986,387.7046,74.256,33.0,84.53761,25671.19,0.0,0.0,,,,,4.0,
2023-09-13 22:49:00,,,,,,,,,,,,,5.0,
2023-09-13 23:00:00,7.012292,387.7596,78.264,33.0,83.88944,27210.56,0.0,0.0,,,,,5.0,
2023-09-13 23:30:00,7.120541,386.9887,82.308,33.0,80.31943,28746.34,0.0,0.0,,,,,5.0,
2023-09-13 23:49:00,,,,,,,,,,,,,6.0,
2023-09-14 00:00:00,7.222669,392.9355,86.34,33.01875,66.97272,30167.53,0.0,0.0,,,,,6.0,
2023-09-14 00:30:00,7.281236,391.8343,90.36,33.01875,72.76096,31142.0,0.0,0.0,,,,,6.0,
2023-09-14 00:49:00,,,,,,,,,,,,,7.0,
2023-09-14 01:00:00,7.292624,392.7152,92.39999,33.01875,74.9343,33138.06,0.0,0.0,,,,,7.0,
2023-09-14 01:30:00,7.303756,390.6229,94.404,33.0375,63.66984,34049.94,0.0,0.0,,,,,7.0,
2023-09-14 01:49:00,,,,,,,,,,,,,8.0,
2023-09-14 02:00:00,7.293614,390.8431,95.412,33.09375,67.36833,34132.64,0.0,0.0,,,,,8.0,
2023-09-14 02:30:00,7.296052,391.9994,96.42,33.0,65.35963,36102.21,0.0,0.0,,,,,8.0,
2023-09-14 02:49:00,,,,,,,,,,,,,9.0,
2023-09-14 03:00:00,7.397763,390.3476,96.42,33.05625,63.14491,36843.7,0.0,0.0,,,,,9.0,
2023-09-14 03:30:00,7.51424,390.733,96.42,33.0375,57.83932,36763.16,0.0,0.0,,,,,9.0,
2023-09-14 03:49:00,,,,,,,,,,,,,10.0,
2023-09-14 04:00:00,7.640811,389.6317,96.42,32.98125,51.2025,36637.03,0.0,0.0,,,,,10.0,
2023-09-14 04:30:00,7.700222,389.1362,96.42,33.0375,46.31729,37014.2,26.99111,600.0,,,,,10.0,
2023-09-14 04:49:00,,,,,,,,,,,,,11.0,
2023-09-14 05:00:00,7.60428,389.5767,96.42,32.925,48.44102,36667.57,324.1756,600.0,,,,,11.0,
2023-09-14 05:30:00,7.604278,389.7969,96.42,33.01875,48.53063,36191.71,624.9659,600.0,,,,,11.0,
2023-09-14 05:49:00,,,,,,,,,,,,,12.0,
2023-09-14 06:00:00,7.604278,389.0811,96.42,32.98125,45.69019,37379.21,923.6163,600.0,,,,,12.0,
2023-09-14 06:30:00,7.604278,388.916,96.42,33.0,46.88292,37897.38,1207.708,600.0,,,,,12.0,
2023-09-14 06:49:00,,,,,,,,,,,,,13.0,
2023-09-14 07:00:00,7.623753,387.9799,96.42,33.0,42.21138,36887.32,1517.556,700.0,,,,,13.0,
2023-09-14 07:30:00,7.613266,387.4293,96.42,33.01875,43.33462,36869.38,1866.142,700.0,,,,,13.0,
2023-09-14 07:49:00,,,,,,,,,,,,,14.0,
2023-09-14 08:00:00,7.62565,389.0811,96.42,33.05625,45.21057,36793.75,2228.594,800.0,,,,,14.0,
2023-09-14 08:30:00,7.626444,388.971,96.42,33.0,43.38097,36669.32,2629.2,800.0,,,,,14.0,
2023-09-14 08:49:00,,,,,,,,,,,,,15.0,
2023-09-14 09:00:00,7.626535,388.4204,96.42,33.01875,45.09471,37216.6,3047.009,900.0,,,,,15.0,
2023-09-14 09:30:00,7.613386,388.2001,96.42,32.94375,45.09553,36929.19,3498.312,900.0,,,,,15.0,
2023-09-14 09:49:00,,,,,,,,,50.0,30.0,,,16.0,
2023-09-14 10:00:00,7.613386,388.8609,96.42,33.0,43.15265,36799.43,3955.824,1000.0,,,,,16.0,
2023-09-14 10:30:00,7.601051,388.3653,96.42,33.01875,39.87151,36106.59,4455.008,1000.0,,,,,16.0,
2023-09-14 10:49:00,,,,,,,,,,,,,17.0,
2023-09-14 11:00:00,7.577428,387.7596,96.42,33.01875,39.0442,37180.32,4960.696,1050.0,,,,,17.0,
2023-09-14 11:30:00,7.577428,388.2552,96.42,32.98125,33.95695,37041.95,5485.034,1050.0,,,,,17.0,
2023-09-14 11:49:00,,,,,,,,,,,,,18.0,
2023-09-14 12:00:00,7.566693,388.1451,96.42,33.0375,38.08532,38230.41,6029.285,1150.0,,,,,18.0,
2023-09-14 12:30:00,7.566693,389.1362,96.42,33.0375,32.52299,37358.76,6599.781,1150.0,,,,,18.0,
2023-09-14 12:49:00,,,,,,,,,,,,,19.0,
2023-09-14 13:00:00,7.566693,389.852,96.42,33.01875,34.11769,38324.02,7157.777,1150.0,,,,,19.0,
2023-09-14 13:30:00,7.556385,387.8147,96.42,33.01875,31.17728,38280.51,7733.593,1150.0,,,,,19.0,
2023-09-14 13:49:00,,,,,,,,,,,,,20.0,
2023-09-14 14:00:00,7.546287,388.8058,96.42,33.0,31.19352,39151.42,8313.015,1200.0,,,,,20.0,
2023-09-14 14:30:00,7.546287,388.8609,96.42,32.98125,25.15654,39255.2,8918.146,1250.0,,,,,20.0,
2023-09-14 14:49:00,,,,,,,,,,,,,21.0,
2023-09-14 15:00:00,7.535222,388.971,96.42,32.34375,29.48223,38742.35,9542.489,1250.0,,,,,21.0,
2023-09-14 15:30:00,7.534418,388.5856,96.42,32.56875,33.35081,39289.35,10165.24,1250.0,,,,,21.0,
2023-09-14 15:49:00,,,,,,,,,,,,,22.0,
2023-09-14 16:00:00,7.514327,389.1913,96.42,32.49375,34.8057,38849.91,10774.89,1250.0,,,,,22.0,
2023-09-14 16:30:00,7.525317,389.907,96.42,32.475,40.22908,39680.14,11398.12,1250.0,,,,,22.0,
2023-09-14 16:49:00,,,,,,,,,,,,,23.0,
2023-09-14 17:00:00,7.473004,390.0723,96.42,32.56875,31.79571,39975.28,12023.67,1250.0,,,,,23.0,
2023-09-14 17:30:00,7.45046,391.6691,96.42,32.475,31.95274,39333.44,12648.32,1250.0,,,,,23.0,
2023-09-14 17:49:00,,,,,,,,,,,,,24.0,
2023-09-14 18:00:00,7.439943,391.1735,96.42,32.475,31.68407,39498.57,13275.29,1250.0,,,,,24.0,
2023-09-14 18:30:00,7.418733,392.7703,96.42,32.49375,30.13093,39211.49,13896.58,1250.0,,,,,24.0,
2023-09-14 18:49:00,,,,,,,,,,,,,25.0,
2023-09-14 19:00:00,7.397825,391.8343,96.42,32.55,29.95024,39911.27,14516.16,1250.0,,,,,25.0,
2023-09-14 19:30:00,7.363938,391.7792,96.42,32.49375,23.01755,39132.32,15128.9,1250.0,,,,,25.0,
2023-09-14 19:49:00,,,,,,,,,,,,,26.0,
2023-09-14 20:00:00,7.352395,391.2836,96.42,32.475,28.66143,39032.38,15739.18,1200.0,,,,,26.0,
2023-09-14 20:30:00,7.33172,391.6691,96.42,32.49375,27.11424,39075.41,16338.6,1200.0,,,,,26.0,
2023-09-14 20:49:00,,,,,,,,,,,,,27.0,
2023-09-14 21:00:00,7.310705,391.9444,96.42,31.85625,26.96624,38961.39,16938.83,1200.0,,,,,27.0,
2023-09-14 21:30:00,7.300624,391.3387,96.42,32.0625,27.36872,39648.87,17538.65,1200.0,,,,,27.0,
2023-09-14 21:49:00,,,,,,,,,66.0,78.0,,,28.0,
2023-09-14 22:00:00,7.300624,391.7792,96.42,31.9875,26.41133,39208.12,18117.84,1150.0,,,,,28.0,
2023-09-14 22:30:00,7.312091,392.3849,96.42,31.575,26.43553,39114.67,18661.32,1100.0,,,,,28.0,
2023-09-14 22:49:00,,,,,,,,,,,,,29.0,
2023-09-14 23:00:00,7.312091,392.7152,96.42,31.575,26.32044,39737.88,19211.34,1100.0,,,,,29.0,
2023-09-14 23:30:00,7.312091,391.3938,96.42,31.4625,27.8964,39687.93,19761.32,1100.0,,,,,29.0,
2023-09-14 23:49:00,,,,,,,,,,,,,30.0,
2023-09-15 00:00:00,7.312091,392.9906,96.42,31.5375,27.3794,39828.45,20311.83,1100.0,,,,,30.0,
2023-09-15 00:30:00,7.312091,394.0367,96.42,31.4625,26.07055,39621.33,20861.51,1100.0,,,,,30.0,
2023-09-15 00:49:00,,,,,,,,,,,,,31.0,
2023-09-15 01:00:00,7.312091,393.5412,96.42,31.51875,25.92234,39071.3,21409.31,1100.0,,,,,31.0,
2023-09-15 01:30:00,7.312091,392.9355,96.42,31.5,29.82044,39493.29,21944.16,1100.0,,,,,31.0,
2023-09-15 01:49:00,,,,,,,,,,,,,32.0,
2023-09-15 02:00:00,7.312091,393.1557,96.42,31.575,28.24469,39422.65,22492.8,1100.0,,,,,32.0,
2023-09-15 02:30:00,7.383374,392.9906,96.42,31.4625,34.7935,39040.91,23049.27,1150.0,,,,,32.0,
2023-09-15 02:49:00,,,,,,,,,,,,,33.0,
2023-09-15 03:00:00,7.3262,393.5412,96.42,31.5,26.59505,39536.0,23624.88,1150.0,,,,,33.0,
2023-09-15 03:30:00,7.315534,392.7703,96.42,31.5,28.79607,39099.14,24186.05,1125.0,,,,,33.0,
2023-09-15 03:49:00,,,,,,,,,,,,,34.0,
2023-09-15 04:00:00,7.302134,393.376,96.42,31.48125,26.43933,39537.38,24734.6,1100.0,,,,,34.0,
2023-09-15 04:30:00,7.291337,394.1469,96.42,31.48125,27.49693,39408.74,25279.75,1100.0,,,,,34.0,
2023-09-15 04:49:00,,,,,,,,,,,,,35.0,
2023-09-15 05:00:00,7.277586,393.7614,96.42,31.48125,27.16175,39630.05,25817.72,1100.0,,,,,35.0,
2023-09-15 05:30:00,7.256038,394.257,96.42,31.5,25.99443,39762.34,26366.46,1100.0,,,,,35.0,
2023-09-15 05:49:00,,,,,,,,,,,,,36.0,
2023-09-15 06:00:00,7.245943,393.9817,96.42,31.48125,24.17176,39698.89,26917.6,1100.0,,,,,36.0,
2023-09-15 06:30:00,7.235034,392.8804,96.42,31.63125,23.45347,39855.93,27468.16,1100.0,,,,,36.0,
2023-09-15 06:49:00,,,,,,,,,,,,,37.0,
2023-09-15 07:00:00,7.224555,393.4861,96.42,31.66875,26.13743,39634.59,28017.2,1100.0,,,,,37.0,
2023-09-15 07:30:00,7.213716,393.8165,96.42,31.725,27.02096,39636.11,28563.06,1100.0,,,,,37.0,
2023-09-15 07:49:00,,,,,,,,,,,,,38.0,
2023-09-15 08:00:00,7.203515,394.6975,96.42,31.725,25.19474,39742.83,29099.93,1100.0,,,,,38.0,
2023-09-15 08:30:00,7.193414,394.7526,96.42,31.725,24.11885,39750.04,29649.94,1100.0,,,,,38.0,
2023-09-15 08:49:00,,,,,,,,,,,,,39.0,
2023-09-15 09:00:00,7.17224,394.4222,96.42,31.74375,24.72001,39396.58,30200.02,1100.0,,,,,39.0,
2023-09-15 09:30:00,7.161002,395.0829,96.42,31.74375,24.80086,39722.01,30748.8,1100.0,,,,,39.0,
2023-09-15 09:49:00,,,,,,,,,66.0,106.0,1969.0,1463.0,40.0,
2023-09-15 10:00:00,7.149837,395.9089,96.42,31.74375,27.98916,39928.68,31298.51,1100.0,,,,,40.0,
2023-09-15 10:30:00,7.128406,395.4133,96.42,31.66875,28.03771,39134.54,31847.42,1100.0,,,,,40.0,
2023-09-15 10:49:00,,,,,,,,,,,,,41.0,
2023-09-15 11:00:00,7.105124,395.9639,96.42,32.11875,26.9564,39698.07,32380.52,1100.0,,,,,41.0,
2023-09-15 11:30:00,7.093847,394.8076,96.42,31.9125,26.66246,39193.79,32926.6,1100.0,,,,,41.0,
2023-09-15 11:49:00,,,,,,,,,,,,,42.0,
2023-09-15 12:00:00,7.072252,396.5146,96.42,32.23125,28.55711,39625.93,33477.95,1100.0,,,,,42.0,
2023-09-15 12:30:00,7.087206,396.7348,96.42,32.11875,27.7948,38981.27,34019.66,1100.0,,,,,42.0,
2023-09-15 12:49:00,,,,,,,,,,,,,43.0,
2023-09-15 13:00:00,7.077036,394.3671,96.42,32.79375,30.65691,39664.11,34568.73,1100.0,,,,,43.0,
2023-09-15 13:30:00,7.077036,396.7899,96.42,32.56875,29.49921,39906.89,35117.45,1100.0,,,,,43.0,
2023-09-15 13:49:00,,,,,,,,,,,,,44.0,
2023-09-15 14:00:00,7.065511,396.2943,96.42,33.13125,29.73514,38473.77,35667.17,1100.0,,,,,44.0,
2023-09-15 14:30:00,7.065511,396.3494,96.42,32.98125,27.73153,39055.52,36217.36,1100.0,,,,,44.0,
2023-09-15 14:49:00,,,,,,,,,,,,,45.0,
2023-09-15 15:00:00,7.065511,396.2943,96.42,32.925,28.55305,39640.88,36767.7,1100.0,,,,,45.0,
