datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-10-05 12:58:00,,,,,,,0.0,,,,,,0.0,
2023-10-05 13:00:00,6.730336,388.4755,50.112,33.225,92.89649,15982.86,0.0,0.0,,,,,0.0,
2023-10-05 13:30:00,6.641628,388.0349,50.112,32.6625,91.72376,13238.12,0.0,0.0,,,,,0.0,
2023-10-05 13:58:00,,,,,,,,,,,,,1.0,
2023-10-05 14:00:00,6.56305,388.0349,54.144,33.0,89.63319,13904.31,0.0,0.0,,,,,1.0,
2023-10-05 14:30:00,6.510006,388.0349,55.14,33.225,89.64597,16230.19,0.0,0.0,,,,,1.0,
2023-10-05 14:58:00,,,,,,,,,,,,,2.0,
2023-10-05 15:00:00,6.476947,387.7046,60.204,33.09375,88.03214,15793.41,0.0,0.0,,,,,2.0,
2023-10-05 15:30:00,6.455834,387.4843,62.184,33.01875,90.38226,17256.94,0.0,0.0,,,,,2.0,
2023-10-05 15:58:00,,,,,,,,,,,,,3.0,
2023-10-05 16:00:00,6.445282,387.8147,65.868,33.15,90.26742,18099.94,0.0,0.0,,,,,3.0,
2023-10-05 16:30:00,6.489453,388.2001,68.22,33.09375,81.13129,20788.26,0.0,0.0,,,,,3.0,
2023-10-05 16:58:00,,,,,,,,,,,,,4.0,
2023-10-05 17:00:00,6.562587,387.6495,70.236,33.09375,84.80508,22695.44,0.0,0.0,,,,,4.0,
2023-10-05 17:30:00,6.638583,387.9248,74.256,33.15,84.51579,25480.47,0.0,0.0,,,,,4.0,
2023-10-05 17:58:00,,,,,,,,,,,,,5.0,
2023-10-05 18:00:00,6.732747,391.0634,78.288,33.09375,76.9124,26802.74,0.0,0.0,,,,,5.0,
2023-10-05 18:30:00,6.86474,392.1646,80.292,33.13125,76.88441,28734.04,0.0,0.0,,,,,5.0,
2023-10-05 18:58:00,,,,,,,,,,,,,6.0,
2023-10-05 19:00:00,7.007344,390.6229,84.336,33.1875,77.06911,29326.42,0.0,0.0,,,,,6.0,
2023-10-05 19:30:00,7.132751,391.2836,88.368,33.0375,81.12704,31363.63,0.0,0.0,,,,,6.0,
2023-10-05 19:58:00,,,,,,,,,,,,,7.0,
2023-10-05 20:00:00,7.178308,391.2836,92.388,33.09375,76.18053,33664.45,0.0,0.0,,,,,7.0,
2023-10-05 20:30:00,7.188864,390.7881,96.408,33.09375,73.00729,36068.11,0.0,0.0,,,,,7.0,
2023-10-05 20:58:00,,,,,,,,,,,,,8.0,
2023-10-05 21:00:00,7.168061,391.3387,96.408,33.075,65.37314,36388.74,0.0,0.0,,,,,8.0,
2023-10-05 21:30:00,7.14548,389.1362,96.408,33.01875,66.5032,37099.02,0.0,0.0,,,,,8.0,
2023-10-05 21:58:00,,,,,,,,,36.0,10.0,,,9.0,
2023-10-05 22:00:00,7.27102,389.6868,96.408,33.0375,68.51601,36903.94,0.0,0.0,,,,,9.0,
2023-10-05 22:30:00,7.386902,388.2552,96.408,33.01875,58.95897,37389.13,0.0,0.0,,,,,9.0,
2023-10-05 22:58:00,,,,,,,,,,,,,10.0,
2023-10-05 23:00:00,7.559926,388.6957,96.408,33.0375,62.28828,37766.63,0.0,0.0,,,,,10.0,
2023-10-05 23:30:00,7.522436,387.2641,96.408,33.09375,49.09679,37008.64,205.1719,500.0,,,,,10.0,
2023-10-05 23:58:00,,,,,,,,,,,,,11.0,
2023-10-06 00:00:00,7.546237,387.3742,96.408,33.09375,51.71809,37638.3,455.4837,500.0,,,,,11.0,
2023-10-06 00:30:00,7.556396,386.7685,96.408,33.01875,47.28215,37471.19,705.8519,500.0,,,,,11.0,
2023-10-06 00:58:00,,,,,,,,,,,,,12.0,
