datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-12-03 03:50:00,,,,,,,0.0,,,,,,0.0,
2023-12-03 04:00:00,6.875747,388.7507,50.088,33.0375,90.59377,15207.34,0.0,0.0,,,,,0.0,
2023-12-03 04:30:00,6.841542,388.3653,50.088,33.0375,91.16911,13514.46,0.0,0.0,,,,,0.0,
2023-12-03 04:50:00,,,,,,,,,,,,,1.0,
2023-12-03 05:00:00,6.809257,388.6406,50.088,33.2625,90.423,14148.05,0.0,0.0,,,,,1.0,
2023-12-03 05:30:00,6.786514,388.6406,54.168,33.09375,91.0713,14854.99,0.0,0.0,,,,,1.0,
2023-12-03 05:50:00,,,,,,,,,,,,,2.0,
2023-12-03 06:00:00,6.77588,388.4755,60.168,33.15,84.87259,16523.64,0.0,0.0,,,,,2.0,
2023-12-03 06:30:00,6.765867,387.3191,64.212,33.16875,90.1696,18175.85,0.0,0.0,,,,,2.0,
2023-12-03 06:50:00,,,,,,,,,,,,,3.0,
2023-12-03 07:00:00,6.765867,387.8147,66.204,33.0375,81.2893,19898.98,0.0,0.0,,,,,3.0,
2023-12-03 07:30:00,6.79705,391.0083,68.208,33.1875,86.87012,20231.04,0.0,0.0,,,,,3.0,
2023-12-03 07:50:00,,,,,,,,,,,,,4.0,
2023-12-03 08:00:00,6.89672,388.916,70.248,33.16875,86.48246,22769.09,0.0,0.0,,,,,4.0,
2023-12-03 08:30:00,7.005156,389.5216,74.26801,33.0375,77.51335,24410.81,0.0,0.0,,,,,4.0,
2023-12-03 08:50:00,,,,,,,,,,,,,5.0,
2023-12-03 09:00:00,7.106176,390.4026,78.3,33.05625,80.66654,26501.54,0.0,0.0,,,,,5.0,
2023-12-03 09:30:00,7.18723,392.1646,82.32,33.075,71.91868,27857.11,0.0,0.0,,,,,5.0,
2023-12-03 09:50:00,,,,,,,,,26.0,6.0,,,6.0,
2023-12-03 10:00:00,7.209876,390.6229,86.364,33.09375,80.34278,29452.96,0.0,0.0,,,,,6.0,
2023-12-03 10:30:00,7.220489,390.6229,91.392,33.09375,68.37731,31812.25,0.0,0.0,,,,,6.0,
2023-12-03 10:50:00,,,,,,,,,,,,,7.0,
2023-12-03 11:00:00,7.230907,390.4026,93.396,33.1125,66.53497,35086.07,0.0,0.0,,,,,7.0,
2023-12-03 11:30:00,7.210345,390.1824,95.952,33.1125,66.59489,35827.99,0.0,0.0,,,,,7.0,
2023-12-03 11:50:00,,,,,,,,,,,,,8.0,
2023-12-03 12:00:00,7.189031,390.0172,95.952,33.075,57.83718,35445.5,0.0,0.0,,,,,8.0,
2023-12-03 12:30:00,7.243225,388.8058,95.952,33.075,65.38864,36986.25,0.0,0.0,,,,,8.0,
2023-12-03 12:50:00,,,,,,,,,,,,,9.0,
2023-12-03 13:00:00,7.350967,389.5216,95.952,33.16875,51.2283,37160.04,0.0,0.0,,,,,9.0,
2023-12-03 13:30:00,7.508591,389.4115,95.952,33.075,57.15583,37003.29,0.0,0.0,,,,,9.0,
2023-12-03 13:50:00,,,,,,,,,,,,,10.0,
2023-12-03 14:00:00,7.631725,389.2463,95.952,33.01875,53.26921,36790.89,0.0,0.0,,,,,10.0,
2023-12-03 14:30:00,7.630274,387.3191,95.952,33.13125,46.94734,36998.14,65.53852,600.0,,,,,10.0,
2023-12-03 14:50:00,,,,,,,,,,,,,11.0,
2023-12-03 15:00:00,7.575039,388.8609,95.952,33.1125,46.45208,37192.34,363.3756,600.0,,,,,11.0,
2023-12-03 15:30:00,7.575039,387.5394,95.952,33.05625,51.09901,37385.04,663.6526,600.0,,,,,11.0,
2023-12-03 15:50:00,,,,,,,,,,,,,12.0,
2023-12-03 16:00:00,7.585777,387.5944,95.952,33.05625,43.58365,36681.74,964.6415,600.0,,,,,12.0,
2023-12-03 16:30:00,7.596124,388.5856,95.952,33.1125,42.03541,36987.58,1262.719,600.0,,,,,12.0,
2023-12-03 16:50:00,,,,,,,,,,,,,13.0,
2023-12-03 17:00:00,7.606466,386.9337,95.952,33.05625,40.61588,36677.57,1579.709,700.0,,,,,13.0,
2023-12-03 17:30:00,7.617301,386.6584,95.952,33.1125,45.78444,37554.6,1915.812,700.0,,,,,13.0,
2023-12-03 17:50:00,,,,,,,,,,,,,14.0,
2023-12-03 18:00:00,7.629113,388.5305,95.952,33.15,44.69126,37351.39,2292.2,800.0,,,,,14.0,
