datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-09-21 00:26:00,,,,,,,0.0,,,,,,0.0,
2023-09-21 00:30:00,6.712855,390.3476,50.112,32.94375,91.08131,16134.14,0.0,0.0,,,,,0.0,
2023-09-21 01:00:00,6.680004,389.6868,50.112,32.775,88.17193,13004.11,0.0,0.0,,,,,0.0,
2023-09-21 01:26:00,,,,,,,,,,,,,1.0,
2023-09-21 01:30:00,6.636261,389.2463,54.144,33.16875,86.95394,13085.26,0.0,0.0,,,,,1.0,
2023-09-21 02:00:00,6.593899,389.7969,56.148,32.9625,84.19196,15612.02,0.0,0.0,,,,,1.0,
2023-09-21 02:26:00,,,,,,,,,,,,,2.0,
2023-09-21 02:30:00,6.583505,388.971,60.156,33.1875,84.57201,16926.96,0.0,0.0,,,,,2.0,
2023-09-21 03:00:00,6.573282,388.971,64.2,33.075,83.87907,17223.19,0.0,0.0,,,,,2.0,
2023-09-21 03:26:00,,,,,,,,,,,,,3.0,
2023-09-21 03:30:00,6.573282,388.8609,66.216,33.05625,84.1132,18790.75,0.0,0.0,,,,,3.0,
2023-09-21 04:00:00,6.593994,388.6406,68.196,33.225,80.45187,20724.49,0.0,0.0,,,,,3.0,
2023-09-21 04:26:00,,,,,,,,,,,,,4.0,
2023-09-21 04:30:00,6.707177,388.6406,69.24,33.075,71.88939,23899.73,0.0,0.0,,,,,4.0,
2023-09-21 05:00:00,6.826614,387.7046,74.23199,33.075,68.67196,24818.12,0.0,0.0,,,,,4.0,
2023-09-21 05:26:00,,,,,,,,,,,,,5.0,
2023-09-21 05:30:00,6.939392,386.6033,78.276,33.16875,68.93208,27134.57,0.0,0.0,,,,,5.0,
2023-09-21 06:00:00,7.053948,392.1096,82.32,33.0,67.31122,28888.59,0.0,0.0,,,,,5.0,
2023-09-21 06:26:00,,,,,,,,,,,,,6.0,
2023-09-21 06:30:00,7.118889,391.3938,84.336,33.15,65.58551,29480.06,0.0,0.0,,,,,6.0,
2023-09-21 07:00:00,7.130397,391.9444,89.388,33.09375,51.562,30029.62,0.0,0.0,,,,,6.0,
2023-09-21 07:26:00,,,,,,,,,,,,,7.0,
2023-09-21 07:30:00,7.139188,391.7792,91.38,33.075,52.51867,34010.01,0.0,0.0,,,,,7.0,
2023-09-21 08:00:00,7.127386,393.0456,96.43201,33.1125,56.002,35554.56,0.0,0.0,,,,,7.0,
2023-09-21 08:26:00,,,,,,,,,,,,,8.0,
2023-09-21 08:30:00,7.127386,393.5412,96.43201,33.09375,55.97403,36275.84,0.0,0.0,,,,,8.0,
2023-09-21 09:00:00,7.283422,391.3938,96.43201,33.09375,54.49145,37290.59,0.0,0.0,,,,,8.0,
2023-09-21 09:26:00,,,,,,,,,38.0,15.0,,,9.0,
2023-09-21 09:30:00,7.408189,390.8431,96.43201,33.09375,46.97184,37074.2,0.0,0.0,,,,,9.0,
2023-09-21 10:00:00,7.54207,389.2463,96.43201,33.15,45.37397,36918.54,0.0,0.0,,,,,9.0,
2023-09-21 10:26:00,,,,,,,,,,,,,10.0,
2023-09-21 10:30:00,7.565554,390.3476,96.43201,33.01875,50.59628,36441.6,0.0,0.0,,,,,10.0,
2023-09-21 11:00:00,7.534487,389.6868,96.43201,33.15,49.66936,36334.84,86.43852,500.0,,,,,10.0,
2023-09-21 11:26:00,,,,,,,,,,,,,11.0,
2023-09-21 11:30:00,7.524361,390.1273,96.43201,33.09375,39.00472,36391.29,328.3289,500.0,,,,,11.0,
2023-09-21 12:00:00,7.545524,390.4026,96.43201,33.05625,48.56351,37427.43,582.6378,500.0,,,,,11.0,
