datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-08-22 02:21:00,,,,,,,0.0,,,,,,0.0,
2023-08-22 02:30:00,6.565949,392.8804,50.1,32.6625,90.09579,13953.37,0.0,0.0,,,,,0.0,
2023-08-22 03:00:00,6.511502,391.9444,50.1,32.9625,88.94134,13787.86,0.0,0.0,,,,,0.0,
2023-08-22 03:21:00,,,,,,,,,,,,,1.0,
2023-08-22 03:30:00,6.459985,391.7242,54.144,33.09375,86.41771,14119.7,0.0,0.0,,,,,1.0,
2023-08-22 04:00:00,6.427922,391.9994,56.172,33.0,85.90054,15583.82,0.0,0.0,,,,,1.0,
2023-08-22 04:21:00,,,,,,,,,,,,,2.0,
2023-08-22 04:30:00,6.413933,390.733,60.204,32.98125,86.04647,16328.72,0.0,0.0,,,,,2.0,
2023-08-22 05:00:00,6.403012,390.8982,64.224,33.09375,86.02663,17693.45,0.0,0.0,,,,,2.0,
2023-08-22 05:21:00,,,,,,,,,,,,,3.0,
2023-08-22 05:30:00,6.403012,391.1184,66.228,32.90625,85.92253,19221.52,0.0,0.0,,,,,3.0,
2023-08-22 06:00:00,6.45887,391.0634,68.23199,33.01875,84.73788,21582.82,0.0,0.0,,,,,3.0,
2023-08-22 06:21:00,,,,,,,,,,,,,4.0,
2023-08-22 06:30:00,6.546744,390.2925,70.272,33.0,83.06686,23936.83,0.0,0.0,,,,,4.0,
2023-08-22 07:00:00,6.680662,389.9621,74.292,32.925,78.68587,25506.22,0.0,0.0,,,,,4.0,
2023-08-22 07:21:00,,,,,,,,,,,,,5.0,
2023-08-22 07:30:00,6.83012,389.5216,78.324,33.1125,80.88205,26874.79,0.0,0.0,,,,,5.0,
2023-08-22 08:00:00,6.979508,389.6317,82.356,33.075,79.17078,28844.72,0.0,0.0,,,,,5.0,
2023-08-22 08:21:00,,,,,,,,,,,,,6.0,
2023-08-22 08:30:00,7.071387,389.1362,86.412,32.8875,76.47424,29945.95,0.0,0.0,,,,,6.0,
2023-08-22 09:00:00,7.125128,394.2019,90.456,33.05625,66.70089,32236.21,0.0,0.0,,,,,6.0,
2023-08-22 09:21:00,,,,,,,,,,,,,7.0,
2023-08-22 09:30:00,7.156218,393.5963,92.412,32.94375,71.59053,33982.34,0.0,0.0,,,,,7.0,
2023-08-22 10:00:00,7.156218,392.6051,94.428,33.0,59.09757,36526.3,0.0,0.0,,,,,7.0,
2023-08-22 10:21:00,,,,,,,,,34.0,8.0,,,8.0,
2023-08-22 10:30:00,7.144073,394.4772,96.456,33.05625,56.26868,36450.28,0.0,0.0,,,,,8.0,
2023-08-22 11:00:00,7.194895,393.1007,96.456,32.8875,63.20475,35987.04,0.0,0.0,,,,,8.0,
2023-08-22 11:21:00,,,,,,,,,,,,,9.0,
2023-08-22 11:30:00,7.305719,394.1469,96.456,33.0375,57.69152,36843.74,0.0,0.0,,,,,9.0,
2023-08-22 12:00:00,7.435458,394.3671,96.456,33.0375,55.66518,36755.56,0.0,0.0,,,,,9.0,
2023-08-22 12:21:00,,,,,,,,,,,,,10.0,
2023-08-22 12:30:00,7.549706,393.6513,96.456,32.925,51.46148,37707.89,0.0,0.0,,,,,10.0,
2023-08-22 13:00:00,7.57039,393.9266,96.456,33.0375,52.50215,37632.71,0.0,0.0,,,,,10.0,
2023-08-22 13:21:00,,,,,,,,,,,,,11.0,
2023-08-22 13:30:00,7.497658,393.7614,96.456,33.0375,46.50653,37238.51,220.5052,500.0,,,,,11.0,
2023-08-22 14:00:00,7.508619,393.6513,96.456,32.98125,47.86821,37219.73,471.3282,500.0,,,,,11.0,
2023-08-22 14:21:00,,,,,,,,,,,,,12.0,
2023-08-22 14:30:00,7.519135,392.7703,96.456,32.94375,52.97567,36847.02,731.0541,600.0,,,,,12.0,
2023-08-22 15:00:00,7.509011,393.7614,96.456,33.01875,52.11688,37120.43,1030.536,600.0,,,,,12.0,
2023-08-22 15:21:00,,,,,,,,,,,,,13.0,
2023-08-22 15:30:00,7.509011,394.6975,96.456,32.94375,49.7885,36490.55,1346.69,700.0,,,,,13.0,
2023-08-22 16:00:00,7.508975,393.321,96.456,33.0,49.81034,36433.61,1695.066,700.0,,,,,13.0,
2023-08-22 16:21:00,,,,,,,,,,,,,14.0,
