datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-08-29 17:15:00,,,,,,,0.0,,,,,,0.0,
2023-08-29 17:30:00,6.825043,388.971,50.1,32.83125,85.42667,14559.02,0.0,0.0,,,,,0.0,
2023-08-29 18:00:00,6.825043,389.3014,50.1,33.16875,81.67059,13870.66,0.0,0.0,,,,,0.0,
2023-08-29 18:15:00,,,,,,,,,,,,,1.0,
2023-08-29 18:30:00,6.793781,389.6868,54.144,32.94375,84.4753,13926.81,0.0,0.0,,,,,1.0,
2023-08-29 19:00:00,6.793781,389.5767,56.172,33.01875,80.59929,15768.21,0.0,0.0,,,,,1.0,
2023-08-29 19:15:00,,,,,,,,,,,,,2.0,
2023-08-29 19:30:00,6.793781,388.916,60.18,33.0,77.90633,15885.25,0.0,0.0,,,,,2.0,
2023-08-29 20:00:00,6.793781,388.09,64.224,32.98125,80.03891,17263.05,0.0,0.0,,,,,2.0,
2023-08-29 20:15:00,,,,,,,,,,,,,3.0,
2023-08-29 20:30:00,6.793781,388.2552,66.228,33.0,78.01134,20460.46,0.0,0.0,,,,,3.0,
2023-08-29 21:00:00,6.793781,388.4204,68.22,32.98125,70.30486,22268.23,0.0,0.0,,,,,3.0,
2023-08-29 21:15:00,,,,,,,,,,,,,4.0,
2023-08-29 21:30:00,6.840014,387.7596,70.26,32.98125,74.70146,23833.69,0.0,0.0,,,,,4.0,
2023-08-29 22:00:00,6.915281,387.5394,74.28,33.01875,71.4499,25747.55,0.0,0.0,,,,,4.0,
2023-08-29 22:15:00,,,,,,,,,30.0,7.0,,,5.0,
2023-08-29 22:30:00,6.981918,387.1539,78.312,32.98125,64.03095,27057.03,0.0,0.0,,,,,5.0,
2023-08-29 23:00:00,7.003485,387.5394,82.308,33.01875,56.73246,28781.66,0.0,0.0,,,,,5.0,
2023-08-29 23:15:00,,,,,,,,,,,,,6.0,
2023-08-29 23:30:00,7.03631,386.8786,86.39999,33.0375,56.26168,30590.07,0.0,0.0,,,,,6.0,
2023-08-30 00:00:00,7.04638,385.7774,90.384,33.05625,55.47143,32229.47,0.0,0.0,,,,,6.0,
2023-08-30 00:15:00,,,,,,,,,,,,,7.0,
2023-08-30 00:30:00,7.04638,385.7223,92.39999,33.0375,52.83072,34671.08,0.0,0.0,,,,,7.0,
2023-08-30 01:00:00,7.100427,385.7774,93.408,32.98125,56.24406,36108.0,0.0,0.0,,,,,7.0,
2023-08-30 01:15:00,,,,,,,,,,,,,8.0,
2023-08-30 01:30:00,7.251937,385.3919,95.424,33.0375,52.0349,37165.3,0.0,0.0,,,,,8.0,
