datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-08-14 19:49:00,,,,,,,0.0,,,,,,0.0,
2023-08-14 20:00:00,6.735745,387.8147,50.124,32.71875,87.5745,13708.56,0.0,0.0,,,,,0.0,
2023-08-14 20:30:00,6.735745,387.2641,50.124,32.9625,84.78589,14099.45,0.0,0.0,,,,,0.0,
2023-08-14 20:49:00,,,,,,,,,,,,,1.0,
2023-08-14 21:00:00,6.725741,387.1539,52.14,33.09375,85.45026,13595.04,0.0,0.0,,,,,1.0,
2023-08-14 21:30:00,6.715529,386.9337,56.16,33.01875,82.9873,16596.32,0.0,0.0,,,,,1.0,
2023-08-14 21:49:00,,,,,,,,,24.0,5.0,,,2.0,
2023-08-14 22:00:00,6.715529,386.328,60.204,32.98125,83.82912,16898.7,0.0,0.0,,,,,2.0,
2023-08-14 22:30:00,6.715529,385.7223,64.224,33.01875,75.30439,18163.48,0.0,0.0,,,,,2.0,
2023-08-14 22:49:00,,,,,,,,,,,,,3.0,
2023-08-14 23:00:00,6.747962,385.0616,66.228,33.01875,74.31597,19691.87,0.0,0.0,,,,,3.0,
2023-08-14 23:30:00,6.801867,385.2268,67.212,33.0375,74.67114,20363.31,0.0,0.0,,,,,3.0,
2023-08-14 23:49:00,,,,,,,,,,,,,4.0,
2023-08-15 00:00:00,6.901224,385.0065,70.284,32.90625,66.7147,22277.56,0.0,0.0,,,,,4.0,
2023-08-15 00:30:00,6.978978,384.1255,74.292,33.05625,68.58871,24351.86,0.0,0.0,,,,,4.0,
2023-08-15 00:49:00,,,,,,,,,,,,,5.0,
2023-08-15 01:00:00,7.034886,384.1806,78.324,33.0,63.84756,25816.46,0.0,0.0,,,,,5.0,
2023-08-15 01:30:00,7.05652,384.2356,82.344,33.0,58.17559,28431.85,0.0,0.0,,,,,5.0,
2023-08-15 01:49:00,,,,,,,,,,,,,6.0,
2023-08-15 02:00:00,7.05652,383.4648,86.388,32.98125,53.32828,29878.76,0.0,0.0,,,,,6.0,
2023-08-15 02:30:00,7.05652,383.4097,90.384,32.98125,52.94631,32170.81,0.0,0.0,,,,,6.0,
2023-08-15 02:49:00,,,,,,,,,,,,,7.0,
2023-08-15 03:00:00,7.177814,383.7951,92.412,32.98125,59.24885,33769.85,0.0,0.0,,,,,7.0,
2023-08-15 03:30:00,7.264246,382.2534,93.336,33.01875,48.67311,35461.95,0.0,0.0,,,,,7.0,
2023-08-15 03:49:00,,,,,,,,,,,,,8.0,
2023-08-15 04:00:00,7.423433,383.8502,94.428,33.05625,49.42499,35190.32,0.0,0.0,,,,,8.0,
2023-08-15 04:30:00,7.552678,382.9692,95.964,32.98125,51.57988,35471.39,0.0,0.0,,,,,8.0,
2023-08-15 04:49:00,,,,,,,,,,,,,9.0,
2023-08-15 05:00:00,7.598002,382.5837,95.964,33.0375,48.20658,36336.04,0.0,0.0,,,,,9.0,
2023-08-15 05:30:00,7.598002,381.8129,95.964,33.075,48.44807,35348.61,0.0,0.0,,,,,9.0,
2023-08-15 05:49:00,,,,,,,,,,,,,10.0,
2023-08-15 06:00:00,7.59825,381.1521,95.964,32.9625,47.47011,36245.24,30.40963,500.0,,,,,10.0,
2023-08-15 06:30:00,7.518573,381.042,95.964,32.925,42.46186,36094.36,280.7593,500.0,,,,,10.0,
2023-08-15 06:49:00,,,,,,,,,,,,,11.0,
2023-08-15 07:00:00,7.508225,379.6654,95.964,33.0375,42.54292,36248.2,530.0282,500.0,,,,,11.0,
2023-08-15 07:30:00,7.508225,379.2249,95.964,33.01875,44.64137,36091.41,778.3185,500.0,,,,,11.0,
2023-08-15 07:49:00,,,,,,,,,,,,,12.0,
2023-08-15 08:00:00,7.519368,379.9958,95.964,32.9625,46.28489,35877.63,1032.151,600.0,,,,,12.0,
2023-08-15 08:30:00,7.519368,379.28,95.964,32.9625,46.28554,36762.1,1330.764,600.0,,,,,12.0,
2023-08-15 08:49:00,,,,,,,,,,,,,13.0,
2023-08-15 09:00:00,7.519368,380.3262,95.964,33.05625,49.12719,36582.97,1646.369,700.0,,,,,13.0,
2023-08-15 09:30:00,7.519368,378.1787,95.964,33.09375,46.5495,36743.34,1995.632,700.0,,,,,13.0,
2023-08-15 09:49:00,,,,,,,,,56.0,23.0,,,14.0,
2023-08-15 10:00:00,7.498423,379.9408,95.964,32.98125,44.37436,36890.3,2366.735,800.0,,,,,14.0,
2023-08-15 10:30:00,7.509349,378.9496,95.964,32.94375,47.9205,36667.18,2773.305,800.0,,,,,14.0,
2023-08-15 10:49:00,,,,,,,,,,,,,15.0,
2023-08-15 11:00:00,7.485685,379.28,95.964,33.01875,41.4104,36598.97,3155.116,900.0,,,,,15.0,
2023-08-15 11:30:00,7.464669,378.344,95.964,32.9625,37.8612,36548.45,3597.177,900.0,,,,,15.0,
2023-08-15 11:49:00,,,,,,,,,,,,,16.0,
2023-08-15 12:00:00,7.453954,379.5553,95.964,32.9625,37.94788,37314.29,4071.782,1000.0,,,,,16.0,
2023-08-15 12:30:00,7.453954,380.5464,95.964,33.0375,38.97252,37022.48,4571.745,1000.0,,,,,16.0,
2023-08-15 12:49:00,,,,,,,,,,,,,17.0,
2023-08-15 13:00:00,7.453954,380.4914,95.964,32.98125,37.51914,36702.66,5071.69,1050.0,,,,,17.0,
2023-08-15 13:30:00,7.441777,380.3813,95.964,32.98125,34.45699,37877.98,5597.18,1050.0,,,,,17.0,
2023-08-15 13:49:00,,,,,,,,,,,,,18.0,
2023-08-15 14:00:00,7.430786,381.4274,95.964,33.0375,32.56586,36936.33,6120.176,1150.0,,,,,18.0,
2023-08-15 14:30:00,7.409534,381.8129,95.964,33.0,31.36461,38126.02,6684.357,1150.0,,,,,18.0,
2023-08-15 14:49:00,,,,,,,,,,,,,19.0,
2023-08-15 15:00:00,7.409534,380.8217,95.964,32.98125,31.98486,38025.8,7259.408,1150.0,,,,,19.0,
2023-08-15 15:30:00,7.399261,381.3173,95.964,33.01875,33.22561,39350.08,7857.241,1200.0,,,,,19.0,
2023-08-15 15:49:00,,,,,,,,,,,,,20.0,
2023-08-15 16:00:00,7.388663,381.1521,95.964,33.05625,34.76235,39690.17,8469.678,1250.0,,,,,20.0,
2023-08-15 16:30:00,7.367557,382.5837,95.964,33.075,34.30052,39977.56,9094.614,1250.0,,,,,20.0,
2023-08-15 16:49:00,,,,,,,,,,,,,21.0,
2023-08-15 17:00:00,7.334814,383.4648,95.964,33.0,31.90538,39905.68,9714.26,1250.0,,,,,21.0,
2023-08-15 17:30:00,7.313262,382.1432,95.964,32.98125,31.0966,39600.48,10323.75,1250.0,,,,,21.0,
2023-08-15 17:49:00,,,,,,,,,,,,,22.0,
2023-08-15 18:00:00,7.281659,383.7401,95.964,33.0375,29.60101,39579.21,10948.14,1250.0,,,,,22.0,
2023-08-15 18:30:00,7.259028,382.8591,95.964,33.075,28.6402,39257.0,11573.0,1250.0,,,,,22.0,
2023-08-15 18:49:00,,,,,,,,,,,,,23.0,
2023-08-15 19:00:00,7.227564,383.9052,95.964,33.01875,26.0704,38952.18,12196.61,1200.0,,,,,23.0,
2023-08-15 19:30:00,7.227564,383.2445,95.964,32.9625,26.46274,39766.21,12796.12,1200.0,,,,,23.0,
2023-08-15 19:49:00,,,,,,,,,,,,,24.0,
2023-08-15 20:00:00,7.217011,383.6299,95.964,33.01875,28.00244,39031.18,13394.72,1200.0,,,,,24.0,
2023-08-15 20:30:00,7.229634,383.3546,95.964,33.0375,26.78379,39383.88,13988.89,1200.0,,,,,24.0,
2023-08-15 20:49:00,,,,,,,,,,,,,25.0,
2023-08-15 21:00:00,7.2084,383.1895,95.964,33.01875,28.25964,39476.76,14581.76,1200.0,,,,,25.0,
2023-08-15 21:30:00,7.2084,383.7401,95.964,32.9625,25.34709,39669.36,15179.69,1200.0,,,,,25.0,
2023-08-15 21:49:00,,,,,,,,,68.0,56.0,,,26.0,
2023-08-15 22:00:00,7.2084,383.7951,95.964,32.41875,27.56525,39366.02,15764.16,1150.0,,,,,26.0,
2023-08-15 22:30:00,7.2084,384.4559,95.964,32.60625,25.27769,39059.79,16339.52,1150.0,,,,,26.0,
2023-08-15 22:49:00,,,,,,,,,,,,,27.0,
2023-08-15 23:00:00,7.198095,383.685,95.964,32.55,25.78592,38905.23,16915.81,1150.0,,,,,27.0,
2023-08-15 23:30:00,7.187581,383.3546,95.964,32.475,25.65567,39751.19,17482.39,1150.0,,,,,27.0,
2023-08-15 23:49:00,,,,,,,,,,,,,28.0,
2023-08-16 00:00:00,7.187581,384.2907,95.964,32.38125,26.38292,39959.54,18064.45,1150.0,,,,,28.0,
2023-08-16 00:30:00,7.177114,384.0704,95.964,31.9125,27.13333,39822.41,18619.94,1150.0,,,,,28.0,
2023-08-16 00:49:00,,,,,,,,,,,,,29.0,
2023-08-16 01:00:00,7.154114,384.511,95.964,31.93125,25.54056,38334.69,19195.11,1150.0,,,,,29.0,
2023-08-16 01:30:00,7.143617,384.7312,95.964,31.9875,27.24444,39564.14,19768.96,1150.0,,,,,29.0,
2023-08-16 01:49:00,,,,,,,,,,,,,30.0,
2023-08-16 02:00:00,7.121382,385.0616,95.964,32.04375,26.81689,39758.11,20344.66,1150.0,,,,,30.0,
2023-08-16 02:30:00,7.110566,385.3369,95.964,32.00625,25.40972,39799.21,20916.17,1150.0,,,,,30.0,
2023-08-16 02:49:00,,,,,,,,,,,,,31.0,
2023-08-16 03:00:00,7.099744,384.8964,95.964,31.9875,24.50736,39052.38,21465.97,1100.0,,,,,31.0,
2023-08-16 03:30:00,7.099744,385.2818,95.964,32.00625,26.79307,39250.52,22008.03,1050.0,,,,,31.0,
2023-08-16 03:49:00,,,,,,,,,,,,,32.0,
2023-08-16 04:00:00,7.099744,385.1166,95.964,31.96875,28.21026,39775.14,22531.18,1050.0,,,,,32.0,
2023-08-16 04:30:00,7.099744,385.3919,95.964,31.9875,28.14084,39531.66,23056.28,1050.0,,,,,32.0,
2023-08-16 04:49:00,,,,,,,,,,,,,33.0,
2023-08-16 05:00:00,7.099744,384.6211,95.964,32.025,29.4549,39879.68,23582.32,1050.0,,,,,33.0,
2023-08-16 05:30:00,7.110248,385.0616,95.964,32.25,29.1279,39431.89,24105.69,1050.0,,,,,33.0,
2023-08-16 05:49:00,,,,,,,,,,,,,34.0,
2023-08-16 06:00:00,7.110248,385.6673,95.964,32.2125,30.43205,38825.9,24617.37,1050.0,,,,,34.0,
2023-08-16 06:30:00,7.110256,386.1078,95.964,32.1375,31.27611,39294.25,25147.87,1100.0,,,,,34.0,
2023-08-16 06:49:00,,,,,,,,,,,,,35.0,
2023-08-16 07:00:00,7.088284,385.3919,95.964,32.25,32.58973,39349.2,25691.96,1100.0,,,,,35.0,
2023-08-16 07:30:00,7.066485,386.2729,95.964,32.55,29.65568,39725.91,26245.74,1100.0,,,,,35.0,
2023-08-16 07:49:00,,,,,,,,,,,,,36.0,
2023-08-16 08:00:00,7.055379,385.9976,95.964,32.45625,31.77459,39575.95,26794.27,1100.0,,,,,36.0,
2023-08-16 08:30:00,7.043991,386.4932,95.964,32.68125,28.84207,39292.9,27342.86,1100.0,,,,,36.0,
2023-08-16 08:49:00,,,,,,,,,,,,,37.0,
2023-08-16 09:00:00,7.033301,386.6584,95.964,32.75625,28.63134,38626.66,27883.79,1100.0,,,,,37.0,
2023-08-16 09:30:00,7.023097,386.6033,95.964,32.775,29.06578,38474.87,28424.37,1100.0,,,,,37.0,
2023-08-16 09:49:00,,,,,,,,,64.0,113.0,2038.0,1517.0,38.0,
2023-08-16 10:00:00,7.012752,386.0527,95.964,32.94375,28.26832,39816.04,28974.07,1100.0,,,,,38.0,
2023-08-16 10:30:00,7.012752,387.0989,95.964,32.98125,28.67072,39934.27,29522.02,1100.0,,,,,38.0,
2023-08-16 10:49:00,,,,,,,,,,,,,39.0,
2023-08-16 11:00:00,7.012752,388.2552,95.964,33.0,30.77523,39942.76,30074.1,1100.0,,,,,39.0,
2023-08-16 11:30:00,7.012752,388.1451,95.964,33.01875,31.01815,38919.93,30624.07,1100.0,,,,,39.0,
2023-08-16 11:49:00,,,,,,,,,,,,,40.0,
2023-08-16 12:00:00,7.012752,387.8698,95.964,33.05625,31.99597,39611.96,31170.24,1100.0,,,,,40.0,
2023-08-16 12:30:00,7.002693,389.6868,95.964,32.98125,31.18287,39964.24,31706.52,1100.0,,,,,40.0,
2023-08-16 12:49:00,,,,,,,,,,,,,41.0,
2023-08-16 13:00:00,7.002693,390.733,95.964,33.0375,30.91776,39999.0,32254.65,1100.0,,,,,41.0,
2023-08-16 13:30:00,7.002693,389.5767,95.964,32.9625,34.7928,39792.42,32805.25,1100.0,,,,,41.0,
2023-08-16 13:49:00,,,,,,,,,,,,,42.0,
2023-08-16 14:00:00,7.002693,388.09,95.964,33.01875,35.22401,39691.44,33354.87,1100.0,,,,,42.0,
2023-08-16 14:30:00,6.992446,388.5856,95.964,33.0375,28.99515,39794.22,33904.62,1100.0,,,,,42.0,
2023-08-16 14:49:00,,,,,,,,,,,,,43.0,
2023-08-16 15:00:00,6.980877,389.9621,95.964,33.0375,34.28083,39231.88,34457.46,1100.0,,,,,43.0,
2023-08-16 15:30:00,6.981019,390.8982,95.964,33.0375,32.27959,39999.0,34995.43,1100.0,,,,,43.0,
2023-08-16 15:49:00,,,,,,,,,,,,,44.0,
2023-08-16 16:00:00,6.970389,390.1273,95.964,33.0,31.33744,39262.8,35538.99,1100.0,,,,,44.0,
2023-08-16 16:30:00,6.970389,390.0172,95.964,33.0,34.39157,38702.89,36089.9,1100.0,,,,,44.0,
2023-08-16 16:49:00,,,,,,,,,,,,,45.0,
2023-08-16 17:00:00,6.959654,390.5128,95.964,33.0375,34.59494,38655.36,36638.71,1100.0,,,,,45.0,
