datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-06-09 20:06:00,,,,,,,0.0,,,,,,0.0,
2023-06-09 20:30:00,6.870497,391.8343,50.088,32.94375,91.77585,15703.67,0.0,0.0,,,,,0.0,
2023-06-09 21:00:00,6.858963,391.2285,50.088,32.925,90.69601,15351.58,0.0,0.0,,,,,0.0,
2023-06-09 21:06:00,,,,,,,,,,,,,1.0,
2023-06-09 21:30:00,6.836557,391.5039,50.088,33.1125,87.24828,16003.3,0.0,0.0,,,,,1.0,
2023-06-09 22:00:00,6.826451,390.6779,52.092,32.94375,91.74881,16937.38,0.0,0.0,,,,,1.0,
2023-06-09 22:06:00,,,,,,,,,24.0,4.0,,,2.0,
2023-06-09 22:30:00,6.826451,391.1735,58.104,33.01875,91.24554,19463.3,0.0,0.0,,,,,2.0,
2023-06-09 23:00:00,6.847738,390.9532,62.136,33.01875,84.75031,20814.04,0.0,0.0,,,,,2.0,
2023-06-09 23:06:00,,,,,,,,,,,,,3.0,
2023-06-09 23:30:00,6.88053,389.9621,66.168,33.01875,86.64899,22278.6,0.0,0.0,,,,,3.0,
2023-06-10 00:00:00,6.957155,389.0811,70.2,33.05625,84.86021,24456.48,0.0,0.0,,,,,3.0,
2023-06-10 00:06:00,,,,,,,,,,,,,4.0,
2023-06-10 00:30:00,7.066389,390.0723,74.196,32.9625,85.12122,24997.72,0.0,0.0,,,,,4.0,
2023-06-10 01:00:00,7.15473,389.6868,78.276,33.0375,80.65651,27134.43,0.0,0.0,,,,,4.0,
2023-06-10 01:06:00,,,,,,,,,,,,,5.0,
2023-06-10 01:30:00,7.24473,389.1913,82.284,33.0375,82.86214,29743.96,0.0,0.0,,,,,5.0,
2023-06-10 02:00:00,7.288023,387.5394,86.304,32.9625,76.65235,30602.9,0.0,0.0,,,,,5.0,
2023-06-10 02:06:00,,,,,,,,,,,,,6.0,
