datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2023-07-23 18:13:00,,,,,,,0.0,,,,,,0.0,
2023-07-23 18:30:00,6.756467,390.1273,50.112,33.01875,86.86824,14579.43,0.0,0.0,,,,,0.0,
2023-07-23 19:00:00,6.721756,389.7419,52.128,33.0,86.07658,14424.51,0.0,0.0,,,,,0.0,
2023-07-23 19:13:00,,,,,,,,,,,,,1.0,
2023-07-23 19:30:00,6.689193,390.1273,55.14,33.0,84.76343,13613.19,0.0,0.0,,,,,1.0,
2023-07-23 20:00:00,6.679128,390.0723,56.148,33.09375,87.22901,15315.27,0.0,0.0,,,,,1.0,
2023-07-23 20:13:00,,,,,,,,,,,,,2.0,
2023-07-23 20:30:00,6.679128,389.7419,62.16,32.98125,82.96656,16995.68,0.0,0.0,,,,,2.0,
2023-07-23 21:00:00,6.679128,388.4204,65.196,33.01875,81.96572,18024.61,0.0,0.0,,,,,2.0,
2023-07-23 21:13:00,,,,,,,,,,,,,3.0,
2023-07-23 21:30:00,6.712592,388.5856,66.204,32.98125,76.10255,19529.05,0.0,0.0,,,,,3.0,
2023-07-23 22:00:00,6.811166,388.2001,69.216,32.9625,79.35417,22028.95,0.0,0.0,,,,,3.0,
2023-07-23 22:13:00,,,,,,,,,38.0,5.0,,,4.0,
2023-07-23 22:30:00,6.929984,388.3653,72.252,33.09375,76.11823,24293.23,0.0,0.0,,,,,4.0,
2023-07-23 23:00:00,7.045099,387.8147,76.224,32.9625,70.12534,25946.18,0.0,0.0,,,,,4.0,
2023-07-23 23:13:00,,,,,,,,,,,,,5.0,
2023-07-23 23:30:00,7.169056,387.5944,78.288,33.0,70.25744,26877.45,0.0,0.0,,,,,5.0,
2023-07-24 00:00:00,7.238807,387.8698,84.324,33.0,63.10256,29155.82,0.0,0.0,,,,,5.0,
2023-07-24 00:13:00,,,,,,,,,,,,,6.0,
2023-07-24 00:30:00,7.260445,386.8786,86.34,33.05625,65.43127,31283.39,0.0,0.0,,,,,6.0,
2023-07-24 01:00:00,7.281131,386.2179,91.356,33.0,58.46273,32435.38,0.0,0.0,,,,,6.0,
2023-07-24 01:13:00,,,,,,,,,,,,,7.0,
2023-07-24 01:30:00,7.291657,391.7792,94.392,33.0,54.18002,34327.5,0.0,0.0,,,,,7.0,
2023-07-24 02:00:00,7.338471,393.2659,96.024,33.0,63.6693,36155.32,0.0,0.0,,,,,7.0,
2023-07-24 02:13:00,,,,,,,,,,,,,8.0,
2023-07-24 02:30:00,7.45635,391.614,96.024,33.05625,57.96097,37030.29,0.0,0.0,,,,,8.0,
2023-07-24 03:00:00,7.581097,391.7792,96.024,32.9625,52.46112,37107.34,0.0,0.0,,,,,8.0,
2023-07-24 03:13:00,,,,,,,,,,,,,9.0,
2023-07-24 03:30:00,7.715401,390.0723,96.024,33.0,53.88395,37800.86,0.0,0.0,,,,,9.0,
2023-07-24 04:00:00,7.723943,390.0172,96.024,33.0375,53.21089,36212.16,0.4562963,600.0,,,,,9.0,
2023-07-24 04:13:00,,,,,,,,,,,,,10.0,
2023-07-24 04:30:00,7.63554,389.0811,96.024,33.05625,39.31962,35910.55,307.8534,600.0,,,,,10.0,
2023-07-24 05:00:00,7.636036,390.0172,96.024,33.01875,46.91169,35304.07,606.8919,600.0,,,,,10.0,
2023-07-24 05:13:00,,,,,,,,,,,,,11.0,
