datime,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,周期,Y
2024-04-29 04:20:00,,,,,,,0.0,,,,,,0.0,
2024-04-29 04:30:00,6.831525,387.8698,50.112,33.16875,95.71603,15325.39,0.0,0.0,,,,,0.0,
2024-04-29 05:00:00,6.80001,388.3102,50.112,32.94375,93.34014,13495.36,0.0,0.0,,,,,0.0,
2024-04-29 05:20:00,,,,,,,,,,,,,1.0,
2024-04-29 05:30:00,6.768597,387.5944,50.112,33.1125,92.64651,13725.75,0.0,0.0,,,,,1.0,
2024-04-29 06:00:00,6.758042,387.5394,50.112,32.8875,92.84449,14102.43,0.0,0.0,,,,,1.0,
2024-04-29 06:20:00,,,,,,,,,,,,,2.0,
2024-04-29 06:30:00,6.736659,387.4843,53.124,33.16875,91.64677,15480.88,0.0,0.0,,,,,2.0,
2024-04-29 07:00:00,6.736659,387.1539,58.14,33.0375,91.49066,17945.81,0.0,0.0,,,,,2.0,
2024-04-29 07:20:00,,,,,,,,,,,,,3.0,
2024-04-29 07:30:00,6.747955,387.0989,62.184,33.09375,87.59776,19286.39,0.0,0.0,,,,,3.0,
2024-04-29 08:00:00,6.836662,387.3742,65.172,33.16875,85.81026,20727.41,0.0,0.0,,,,,3.0,
2024-04-29 08:20:00,,,,,,,,,,,,,4.0,
2024-04-29 08:30:00,6.925486,386.2729,68.196,32.90625,80.26584,23176.1,0.0,0.0,,,,,4.0,
2024-04-29 09:00:00,7.027272,385.6673,72.24,33.1125,82.59902,26564.76,0.0,0.0,,,,,4.0,
2024-04-29 09:20:00,,,,,,,,,,,,,5.0,
2024-04-29 09:30:00,7.102015,385.3919,76.26,33.1875,78.28439,27426.96,0.0,0.0,,,,,5.0,
2024-04-29 10:00:00,7.134361,385.447,80.292,33.1125,70.80409,29077.98,0.0,0.0,,,,,5.0,
2024-04-29 10:20:00,,,,,,,,,34.0,7.0,,,6.0,
2024-04-29 10:30:00,7.156192,384.1806,84.324,32.9625,65.29095,30603.32,0.0,0.0,,,,,6.0,
2024-04-29 11:00:00,7.156192,384.2907,86.34,33.1875,64.61753,31178.76,0.0,0.0,,,,,6.0,
2024-04-29 11:20:00,,,,,,,,,,,,,7.0,
2024-04-29 11:30:00,7.166625,384.4008,90.384,33.075,61.33577,33241.48,0.0,0.0,,,,,7.0,
2024-04-29 12:00:00,7.221541,383.685,92.39999,33.01875,64.46919,35118.31,0.0,0.0,,,,,7.0,
2024-04-29 12:20:00,,,,,,,,,,,,,8.0,
2024-04-29 12:30:00,7.351195,383.5749,94.416,33.24375,60.2061,35509.68,0.0,0.0,,,,,8.0,
2024-04-29 13:00:00,7.486073,383.9603,96.43201,33.075,60.86721,36460.89,0.0,0.0,,,,,8.0,
2024-04-29 13:20:00,,,,,,,,,,,,,9.0,
2024-04-29 13:30:00,7.618783,384.511,96.43201,33.0,61.4178,36254.32,0.0,0.0,,,,,9.0,
2024-04-29 14:00:00,7.69139,382.5287,96.43201,33.09375,60.29345,36979.83,0.0,0.0,,,,,9.0,
2024-04-29 14:20:00,,,,,,,,,,,,,10.0,
2024-04-29 14:30:00,7.60814,387.5394,96.43201,33.0,52.72069,37912.28,224.2504,600.0,,,,,10.0,
2024-04-29 15:00:00,7.597197,389.5216,96.43201,33.1125,52.3601,37179.77,509.826,600.0,,,,,10.0,
2024-04-29 15:20:00,,,,,,,,,,,,,11.0,
2024-04-29 15:30:00,7.745984,389.3014,96.43201,33.01875,43.2915,36662.18,802.8348,600.0,,,,,11.0,
2024-04-29 16:00:00,7.723326,388.8609,96.43201,33.1125,45.84769,37196.42,1101.435,600.0,,,,,11.0,
2024-04-29 16:20:00,,,,,,,,,,,,,12.0,
2024-04-29 16:30:00,7.71223,388.0349,96.43201,33.09375,41.28513,36697.69,1402.046,600.0,,,,,12.0,
2024-04-29 17:00:00,7.70894,388.916,96.43201,33.05625,42.65145,36544.99,1701.158,600.0,,,,,12.0,
2024-04-29 17:20:00,,,,,,,,,,,,,13.0,
2024-04-29 17:30:00,7.726414,389.3014,96.43201,33.01875,46.17687,36458.14,2023.502,700.0,,,,,13.0,
2024-04-29 18:00:00,7.713646,388.0349,96.43201,33.075,42.99614,36877.55,2360.547,700.0,,,,,13.0,
2024-04-29 18:20:00,,,,,,,,,,,,,14.0,
2024-04-29 18:30:00,7.714665,388.7507,96.43201,33.13125,36.81944,37271.98,2730.813,800.0,,,,,14.0,
2024-04-29 19:00:00,7.736765,388.0349,96.43201,33.01875,36.61287,37204.13,3125.912,800.0,,,,,14.0,
2024-04-29 19:20:00,,,,,,,,,,,,,15.0,
2024-04-29 19:30:00,7.722094,388.0349,96.43201,33.075,35.91048,36941.5,3544.04,900.0,,,,,15.0,
2024-04-29 20:00:00,7.695175,389.3014,96.43201,33.01875,36.99959,37237.77,3994.504,900.0,,,,,15.0,
2024-04-29 20:20:00,,,,,,,,,,,,,16.0,
2024-04-29 20:30:00,7.696019,388.2001,96.43201,33.075,32.76719,36541.52,4458.109,1000.0,,,,,16.0,
