feature,coef
y4,22.900118952744112
y3,16.327880205870066
y1 y3,14.630455165335352
y1,12.180607360566459
y1 y2,-8.52450982398747
y1^2,-6.35981926097775
y1 y4,4.268365622176211
y3 y4,2.837331264526169
y2^2,-2.3314131523345045
y2 y4,-2.0855763732518815
y2,1.8191819058312317
y2 y3,1.5638104583534542
y4^2,0.6394670381685208
y3^2,0.2518903693619763
1,0.0
