feature,coef
y4,17.24648589480504
y1,10.535180132238917
y3,8.687953584424074
y1^2,-6.697802937687446
y1 y2,-6.311487900714692
y1 y3,5.485324469371644
y3^2,4.910841580222258
y2^2,-3.499089662653938
y4^2,-2.9668758269629367
y3 y4,1.8976778283137694
y1 y4,-1.6505754626315443
y2 y3,1.4428632830123584
y2,1.4070006625143396
y2 y4,0.4248412124384422
1,0.0
