feature,coef
y1^2,-5.817845448249355
y1,5.744687569706892
y1 y2,-4.944549804912382
y3,4.608508808545254
y1 y3,3.76501640735917
y2^2,-3.197191930680188
y2 y3,1.621538248283937
y3^2,0.9524965356093453
y2,0.49263403940848
1,0.0
