feature,coef
y1_t0 y2_t1 y3_t1,1.1196977688229957
y1_t0 y2_t0 y3_t1,1.1196977688229957
y1_t0 y3_t0 y2_t1,1.1196977688229957
y3_t0 y1_t1 y2_t1,1.1196977688229957
y1_t0 y2_t0 y3_t0,1.1196977688229957
y2_t0 y1_t1 y3_t1,1.1196977688229957
y4_t0 y4_t2,-1.0980787276883408
y4_t1 y4_t3,-1.0980787276883408
y4_t0 y4_t3,-1.0980787276883408
y4_t1 y4_t2,-1.0980787276883408
y1_t0 y1_t1 y4_t1,-1.0759209859732752
y1_t1^2 y4_t1,-1.0759209859732752
y1_t0 y4_t0 y1_t1,-1.0759209859732752
y1_t0^2 y4_t0,-1.0759209859732752
y4_t0 y1_t1^2,-1.0759209859732752
y1_t0^2 y4_t1,-1.0759209859732752
y3_t2 y1_t3,-1.0733699977762523
y1_t2 y3_t2,-1.0733699977762523
y1_t2 y3_t3,-1.0733699977762523
y1_t3 y3_t3,-1.0733699977762523
y2_t0 y4_t2^2,1.0518466862263582
y2_t0 y4_t2 y4_t3,1.0518466862263582
y2_t1 y4_t3^2,1.0518466862263582
y2_t1 y4_t2 y4_t3,1.0518466862263582
y2_t1 y4_t2^2,1.0518466862263582
y2_t0 y4_t3^2,1.0518466862263582
y2_t0 y4_t0 y2_t1,1.050719407763276
y2_t0 y2_t1 y4_t1,1.050719407763276
y2_t0^2 y4_t1,1.050719407763276
y2_t0^2 y4_t0,1.050719407763276
y2_t1^2 y4_t1,1.050719407763276
y4_t0 y2_t1^2,1.0507194077632758
y4_t2 y2_t3^2,1.0305188955321374
y2_t2^2 y4_t2,1.0305188955321372
y2_t3^2 y4_t3,1.0305188955321372
y2_t2 y2_t3 y4_t3,1.0305188955321372
y2_t2 y4_t2 y2_t3,1.0305188955321372
y2_t2^2 y4_t3,1.0305188955321372
y4_t0 y1_t2 y3_t2,1.024634484550753
y4_t1 y1_t2 y3_t2,1.024634484550753
y4_t0 y1_t3 y3_t3,1.024634484550753
y4_t1 y1_t2 y3_t3,1.024634484550753
y4_t1 y1_t3 y3_t3,1.024634484550753
y4_t1 y3_t2 y1_t3,1.024634484550753
y4_t0 y3_t2 y1_t3,1.024634484550753
y4_t0 y1_t2 y3_t3,1.024634484550753
y3_t0 y2_t1 y1_t3,1.0129720865954386
y3_t0 y2_t1 y1_t2,1.0129720865954386
y2_t1 y3_t1 y1_t3,1.0129720865954381
y2_t0 y3_t0 y1_t2,1.0129720865954381
y2_t0 y3_t0 y1_t3,1.0129720865954381
y2_t1 y3_t1 y1_t2,1.0129720865954381
y2_t0 y3_t1 y1_t2,1.0129720865954381
y2_t0 y3_t1 y1_t3,1.0129720865954381
y3_t3^3,-0.9935418631882715
y3_t2^3,-0.9935418631882715
y3_t2 y3_t3^2,-0.9935418631882715
y3_t2^2 y3_t3,-0.9935418631882715
y3_t1 y1_t2 y3_t2,0.9706611921056403
y3_t1 y1_t2 y3_t3,0.9706611921056403
y3_t1 y3_t2 y1_t3,0.9706611921056403
y3_t0 y1_t3 y3_t3,0.9706611921056403
y3_t0 y3_t2 y1_t3,0.9706611921056403
y3_t1 y1_t3 y3_t3,0.9706611921056403
y3_t0 y1_t2 y3_t2,0.9706611921056403
y3_t0 y1_t2 y3_t3,0.9706611921056403
y1_t0 y2_t0 y3_t3,0.9606499695301675
y1_t0 y2_t0 y3_t2,0.9606499695301675
y1_t0 y2_t1 y3_t3,0.9606499695301675
y1_t0 y2_t1 y3_t2,0.9606499695301675
y1_t1 y2_t1 y3_t2,0.9606499695301675
y1_t1 y2_t1 y3_t3,0.9606499695301675
y2_t0 y1_t1 y3_t2,0.9606499695301672
y2_t0 y1_t1 y3_t3,0.9606499695301672
y2_t0 y2_t1 y3_t1,0.8932015417811487
y3_t0 y2_t1^2,0.8932015417811487
y2_t0^2 y3_t0,0.8932015417811487
y2_t0 y3_t0 y2_t1,0.8932015417811487
y2_t0^2 y3_t1,0.8932015417811487
y2_t1^2 y3_t1,0.8932015417811487
y1_t0 y4_t1 y1_t3,0.8780664051390389
y1_t0 y4_t0 y1_t2,0.8780664051390389
y1_t1 y4_t1 y1_t3,0.8780664051390389
y1_t0 y4_t1 y1_t2,0.8780664051390389
y1_t0 y4_t0 y1_t3,0.8780664051390389
y1_t1 y4_t1 y1_t2,0.8780664051390389
y4_t0 y1_t1 y1_t2,0.8780664051390381
y4_t0 y1_t1 y1_t3,0.8780664051390381
y3_t1 y4_t1 y3_t3,0.8448784619839924
y3_t0 y4_t0 y3_t3,0.8448784619839924
y3_t0 y4_t0 y3_t2,0.8448784619839924
y3_t1 y4_t1 y3_t2,0.8448784619839924
y3_t0 y4_t1 y3_t2,0.8448784619839924
y3_t0 y4_t1 y3_t3,0.8448784619839924
y4_t0 y3_t1 y3_t3,0.8448784619839911
y4_t0 y3_t1 y3_t2,0.8448784619839911
y1_t2 y3_t2 y3_t3,0.8308784723325502
y1_t3 y3_t3^2,0.8308784723325502
y1_t2 y3_t2^2,0.8308784723325502
y1_t2 y3_t3^2,0.8308784723325502
y3_t2^2 y1_t3,0.8308784723325489
y3_t2 y1_t3 y3_t3,0.8308784723325489
y4_t0 y1_t1 y4_t2,-0.8269516539833557
y4_t0 y1_t1 y4_t3,-0.8269516539833557
y1_t1 y4_t1 y4_t3,-0.826951653983355
y1_t0 y4_t1 y4_t2,-0.826951653983355
y1_t1 y4_t1 y4_t2,-0.826951653983355
y1_t0 y4_t0 y4_t2,-0.826951653983355
y1_t0 y4_t1 y4_t3,-0.826951653983355
y1_t0 y4_t0 y4_t3,-0.826951653983355
y1_t0 y3_t1^2,0.8231402654407389
y1_t0 y3_t0 y3_t1,0.8231402654407389
y1_t1 y3_t1^2,0.8231402654407389
y1_t0 y3_t0^2,0.8231402654407389
y3_t0^2 y1_t1,0.823140265440737
y3_t0 y1_t1 y3_t1,0.823140265440737
y1_t0 y4_t2 y3_t3,0.8165686965903138
y1_t0 y3_t3 y4_t3,0.8165686965903138
y1_t1 y3_t2 y4_t3,0.8165686965903138
y1_t1 y3_t2 y4_t2,0.8165686965903138
y1_t0 y3_t2 y4_t3,0.8165686965903138
y1_t1 y4_t2 y3_t3,0.8165686965903138
y1_t0 y3_t2 y4_t2,0.8165686965903138
y1_t1 y3_t3 y4_t3,0.8165686965903138
y2_t2 y1_t3 y3_t3,0.8091789983946864
y2_t2 y3_t2 y1_t3,0.8091789983946864
y1_t2 y2_t2 y3_t2,0.8091789983946862
y1_t2 y2_t3 y3_t3,0.8091789983946862
y1_t2 y3_t2 y2_t3,0.8091789983946862
y1_t3 y2_t3 y3_t3,0.8091789983946862
y1_t2 y2_t2 y3_t3,0.8091789983946862
y3_t2 y1_t3 y2_t3,0.8091789983946855
y1_t3 y4_t3^2,-0.8008680671007076
y1_t2 y4_t2 y4_t3,-0.8008680671007076
y1_t2 y4_t3^2,-0.8008680671007076
y1_t2 y4_t2^2,-0.8008680671007076
y4_t2^2 y1_t3,-0.8008680671007067
y4_t2 y1_t3 y4_t3,-0.8008680671007067
y2_t0 y4_t3,-0.7817372988327389
y2_t1 y4_t3,-0.7817372988327389
y2_t1 y4_t2,-0.7817372988327389
y2_t0 y4_t2,-0.7817372988327389
y2_t0 y2_t1 y3_t3,0.7725127676192947
y2_t0^2 y3_t2,0.7725127676192947
y2_t0^2 y3_t3,0.7725127676192947
y2_t1^2 y3_t2,0.7725127676192947
y2_t1^2 y3_t3,0.7725127676192947
y2_t0 y2_t1 y3_t2,0.7725127676192947
y3_t2 y2_t3 y3_t3,0.7720171742994151
y3_t2^2 y2_t3,0.7720171742994151
y2_t2 y3_t2 y3_t3,0.7720171742994133
y2_t2 y3_t3^2,0.7720171742994133
y2_t2 y3_t2^2,0.7720171742994133
y2_t3 y3_t3^2,0.7720171742994133
y1_t1 y3_t2,0.7569384422523372
y1_t0 y3_t3,0.7569384422523372
y1_t0 y3_t2,0.7569384422523372
y1_t1 y3_t3,0.7569384422523372
y2_t0^2 y4_t2,0.7539431351039672
y2_t1^2 y4_t3,0.7539431351039672
y2_t1^2 y4_t2,0.7539431351039672
y2_t0 y2_t1 y4_t2,0.7539431351039672
y2_t0^2 y4_t3,0.7539431351039672
y2_t0 y2_t1 y4_t3,0.7539431351039672
y2_t1 y1_t2 y2_t3,-0.741191792918001
y2_t0 y1_t2 y2_t2,-0.741191792918001
y2_t0 y2_t2 y1_t3,-0.741191792918001
y2_t1 y1_t2 y2_t2,-0.741191792918001
y2_t0 y1_t3 y2_t3,-0.741191792918001
y2_t0 y1_t2 y2_t3,-0.741191792918001
y2_t1 y2_t2 y1_t3,-0.741191792918001
y2_t1 y1_t3 y2_t3,-0.741191792918001
y2_t2^2 y2_t3,0.7373264337977719
y2_t2^3,0.7373264337977719
y2_t2 y2_t3^2,0.7373264337977719
y2_t3^3,0.7373264337977719
y1_t1 y2_t3^2,0.7369063864438652
y1_t1 y2_t2 y2_t3,0.7369063864438652
y1_t1 y2_t2^2,0.7369063864438652
y1_t0 y2_t2^2,0.7369063864438652
y1_t0 y2_t2 y2_t3,0.7369063864438652
y1_t0 y2_t3^2,0.7369063864438652
y4_t0 y1_t2 y1_t3,-0.7325980748357356
y4_t1 y1_t2 y1_t3,-0.7325980748357356
y4_t0 y1_t2^2,-0.7325980748357356
y4_t1 y1_t2^2,-0.7325980748357356
y4_t1 y1_t3^2,-0.7325980748357356
y4_t0 y1_t3^2,-0.7325980748357356
y1_t2 y2_t2 y4_t3,0.7272831281587837
y4_t2 y1_t3 y2_t3,0.7272831281587837
y1_t2 y2_t3 y4_t3,0.7272831281587837
y1_t3 y2_t3 y4_t3,0.7272831281587837
y1_t2 y4_t2 y2_t3,0.7272831281587837
y1_t2 y2_t2 y4_t2,0.7272831281587837
y2_t2 y4_t2 y1_t3,0.7272831281587835
y2_t2 y1_t3 y4_t3,0.7272831281587835
y3_t0 y1_t2^2,0.7209407329337101
y3_t1 y1_t3^2,0.7209407329337101
y3_t0 y1_t3^2,0.7209407329337101
y3_t0 y1_t2 y1_t3,0.7209407329337101
y3_t1 y1_t2 y1_t3,0.7209407329337101
y3_t1 y1_t2^2,0.7209407329337101
y2_t0 y1_t1^2,-0.7121247703953851
y1_t0^2 y2_t0,-0.7121247703953838
y1_t1^2 y2_t1,-0.7121247703953838
y1_t0 y1_t1 y2_t1,-0.7121247703953838
y1_t0 y2_t0 y1_t1,-0.7121247703953838
y1_t0^2 y2_t1,-0.7121247703953838
y1_t0 y4_t2^2,-0.698345523385167
y1_t1 y4_t2 y4_t3,-0.698345523385167
y1_t1 y4_t2^2,-0.698345523385167
y1_t0 y4_t3^2,-0.698345523385167
y1_t0 y4_t2 y4_t3,-0.698345523385167
y1_t1 y4_t3^2,-0.698345523385167
y2_t0 y1_t1 y1_t3,-0.6914732403195094
y2_t0 y1_t1 y1_t2,-0.6914732403195094
y1_t0 y2_t0 y1_t2,-0.6914732403195083
y1_t0 y2_t1 y1_t3,-0.6914732403195083
y1_t0 y2_t0 y1_t3,-0.6914732403195083
y1_t0 y2_t1 y1_t2,-0.6914732403195083
y1_t1 y2_t1 y1_t2,-0.6914732403195083
y1_t1 y2_t1 y1_t3,-0.6914732403195083
y1_t0 y1_t2 y2_t2,-0.652271234297407
y1_t0 y1_t3 y2_t3,-0.652271234297407
y1_t1 y1_t2 y2_t3,-0.652271234297407
y1_t1 y1_t2 y2_t2,-0.652271234297407
y1_t0 y2_t2 y1_t3,-0.652271234297407
y1_t0 y1_t2 y2_t3,-0.652271234297407
y1_t1 y1_t3 y2_t3,-0.652271234297407
y1_t1 y2_t2 y1_t3,-0.652271234297407
y4_t0 y4_t2 y3_t3,0.6514251324222442
y4_t0 y3_t3 y4_t3,0.6514251324222442
y4_t0 y3_t2 y4_t2,0.6514251324222442
y4_t0 y3_t2 y4_t3,0.6514251324222442
y4_t1 y3_t3 y4_t3,0.6514251324222442
y4_t1 y4_t2 y3_t3,0.6514251324222442
y4_t1 y3_t2 y4_t2,0.6514251324222442
y4_t1 y3_t2 y4_t3,0.6514251324222442
y1_t0 y3_t1 y3_t3,0.6475461060205258
y3_t0 y1_t1 y3_t2,0.6475461060205256
y3_t0 y1_t1 y3_t3,0.6475461060205256
y1_t1 y3_t1 y3_t3,0.6475461060205252
y1_t0 y3_t1 y3_t2,0.6475461060205252
y1_t0 y3_t0 y3_t3,0.6475461060205252
y1_t1 y3_t1 y3_t2,0.6475461060205252
y1_t0 y3_t0 y3_t2,0.6475461060205252
y3_t2 y2_t3^2,-0.6390973509335081
y2_t2^2 y3_t2,-0.6390973509335068
y2_t2 y2_t3 y3_t3,-0.6390973509335068
y2_t2^2 y3_t3,-0.6390973509335068
y2_t3^2 y3_t3,-0.6390973509335068
y2_t2 y3_t2 y2_t3,-0.6390973509335068
y1_t1 y2_t1 y2_t3,-0.6385228732911203
y1_t0 y2_t1 y2_t3,-0.6385228732911203
y1_t0 y2_t0 y2_t2,-0.6385228732911203
y1_t1 y2_t1 y2_t2,-0.6385228732911203
y1_t0 y2_t1 y2_t2,-0.6385228732911203
y1_t0 y2_t0 y2_t3,-0.6385228732911203
y2_t0 y1_t1 y2_t2,-0.6385228732911195
y2_t0 y1_t1 y2_t3,-0.6385228732911195
y1_t1 y3_t2 y3_t3,0.6168304477270763
y1_t1 y3_t3^2,0.6168304477270763
y1_t0 y3_t3^2,0.6168304477270763
y1_t1 y3_t2^2,0.6168304477270763
y1_t0 y3_t2 y3_t3,0.6168304477270763
y1_t0 y3_t2^2,0.6168304477270763
y3_t0 y2_t2,-0.6156752577267471
y3_t0 y2_t3,-0.6156752577267471
y3_t1 y2_t2,-0.6156752577267471
y3_t1 y2_t3,-0.6156752577267471
y1_t0 y4_t0 y3_t2,-0.6146714185640485
y1_t1 y4_t1 y3_t3,-0.6146714185640485
y1_t1 y4_t1 y3_t2,-0.6146714185640485
y1_t0 y4_t0 y3_t3,-0.6146714185640485
y1_t0 y4_t1 y3_t2,-0.6146714185640485
y1_t0 y4_t1 y3_t3,-0.6146714185640485
y4_t0 y1_t1 y3_t3,-0.6146714185640483
y4_t0 y1_t1 y3_t2,-0.6146714185640483
y2_t1 y2_t2 y4_t3,0.6016900023777532
y2_t0 y2_t2 y4_t3,0.6016900023777532
y2_t0 y4_t2 y2_t3,0.6016900023777532
y2_t1 y4_t2 y2_t3,0.6016900023777532
y2_t0 y2_t2 y4_t2,0.6016900023777532
y2_t1 y2_t3 y4_t3,0.6016900023777532
y2_t1 y2_t2 y4_t2,0.6016900023777532
y2_t0 y2_t3 y4_t3,0.6016900023777532
y3_t0^2 y2_t1,0.5681815186982053
y2_t1 y3_t1^2,0.5681815186982053
y2_t0 y3_t1^2,0.5681815186982053
y2_t0 y3_t0 y3_t1,0.5681815186982053
y3_t0 y2_t1 y3_t1,0.5681815186982053
y2_t0 y3_t0^2,0.5681815186982053
y2_t1 y1_t3 y4_t3,0.5620167059685715
y2_t0 y4_t2 y1_t3,0.5620167059685715
y2_t0 y1_t2 y4_t2,0.5620167059685715
y2_t0 y1_t2 y4_t3,0.5620167059685715
y2_t0 y1_t3 y4_t3,0.5620167059685715
y2_t1 y1_t2 y4_t2,0.5620167059685715
y2_t1 y4_t2 y1_t3,0.5620167059685715
y2_t1 y1_t2 y4_t3,0.5620167059685715
y4_t2 y3_t3^2,0.5479896216824054
y3_t2^2 y4_t2,0.5479896216824038
y3_t2^2 y4_t3,0.5479896216824038
y3_t2 y4_t2 y3_t3,0.5479896216824038
y3_t2 y3_t3 y4_t3,0.5479896216824038
y3_t3^2 y4_t3,0.5479896216824038
y2_t3 y3_t3,-0.5421017310407248
y2_t2 y3_t2,-0.5421017310407248
y2_t2 y3_t3,-0.5421017310407248
y3_t2 y2_t3,-0.5421017310407248
y1_t0 y1_t3 y3_t3,0.5212446455622401
y1_t1 y3_t2 y1_t3,0.5212446455622401
y1_t0 y1_t2 y3_t2,0.5212446455622401
y1_t0 y3_t2 y1_t3,0.5212446455622401
y1_t0 y1_t2 y3_t3,0.5212446455622401
y1_t1 y1_t2 y3_t2,0.5212446455622401
y1_t1 y1_t3 y3_t3,0.5212446455622401
y1_t1 y1_t2 y3_t3,0.5212446455622401
y1_t1^3,0.5059338204044821
y1_t0^3,0.5059338204044821
y1_t0 y1_t1^2,0.5059338204044821
y1_t0^2 y1_t1,0.5059338204044821
y4_t1 y1_t2 y2_t2,0.5019259843189525
y4_t1 y1_t3 y2_t3,0.5019259843189525
y4_t0 y2_t2 y1_t3,0.5019259843189525
y4_t1 y2_t2 y1_t3,0.5019259843189525
y4_t1 y1_t2 y2_t3,0.5019259843189525
y4_t0 y1_t3 y2_t3,0.5019259843189525
y4_t0 y1_t2 y2_t2,0.5019259843189525
y4_t0 y1_t2 y2_t3,0.5019259843189525
y4_t0 y3_t1^2,0.4951370215437192
y3_t0^2 y4_t0,0.4951370215437185
y3_t0 y4_t0 y3_t1,0.4951370215437185
y3_t0^2 y4_t1,0.4951370215437185
y3_t0 y3_t1 y4_t1,0.4951370215437185
y3_t1^2 y4_t1,0.4951370215437185
y1_t1 y2_t1,-0.49463794692596874
y2_t0 y1_t1,-0.49463794692596874
y1_t0 y2_t1,-0.49463794692596874
y1_t0 y2_t0,-0.49463794692596874
y4_t2 y2_t3 y3_t3,-0.4732545317256154
y3_t2 y2_t3 y4_t3,-0.47325453172561527
y3_t2 y4_t2 y2_t3,-0.47325453172561527
y2_t2 y4_t2 y3_t3,-0.47325453172561427
y2_t2 y3_t2 y4_t3,-0.47325453172561427
y2_t2 y3_t2 y4_t2,-0.47325453172561427
y2_t2 y3_t3 y4_t3,-0.47325453172561427
y2_t3 y3_t3 y4_t3,-0.47325453172561427
y4_t0 y4_t1^2,0.471511034558486
y4_t1^3,0.471511034558486
y4_t0^3,0.471511034558486
y4_t0^2 y4_t1,0.471511034558486
y2_t1 y3_t2^2,0.4660299793247362
y2_t1 y3_t3^2,0.46602997932473533
y2_t0 y3_t2 y3_t3,0.46602997932473533
y2_t1 y3_t2 y3_t3,0.46602997932473533
y2_t0 y3_t2^2,0.46602997932473533
y2_t0 y3_t3^2,0.46602997932473533
y3_t1 y4_t2 y3_t3,0.46499260579466384
y3_t1 y3_t2 y4_t3,0.46499260579466384
y3_t0 y3_t2 y4_t3,0.46499260579466384
y3_t1 y3_t2 y4_t2,0.46499260579466384
y3_t0 y3_t3 y4_t3,0.46499260579466384
y3_t0 y4_t2 y3_t3,0.46499260579466384
y3_t1 y3_t3 y4_t3,0.46499260579466384
y3_t0 y3_t2 y4_t2,0.46499260579466384
y1_t2 y2_t2 y1_t3,0.45965779436456666
y1_t2^2 y2_t3,0.45965779436456666
y1_t2 y1_t3 y2_t3,0.45965779436456666
y1_t3^2 y2_t3,0.45965779436456666
y1_t2^2 y2_t2,0.45965779436456666
y2_t2 y1_t3^2,0.45965779436456583
y3_t0 y2_t2 y4_t3,-0.45566312111725266
y3_t0 y2_t2 y4_t2,-0.45566312111725266
y3_t1 y2_t2 y4_t3,-0.45566312111725266
