feature,coef
y3_t1 y4_t2,0.8644205161826439
y2_t2 y4_t2,-0.8312284562086069
y4_t2 y2_t3,-0.8312284562086069
y2_t2 y4_t3,-0.8312284562086069
y2_t3 y4_t3,-0.8312284562086069
y4_t1,-0.807777088800534
y4_t0,-0.807777088800534
y1_t1 y3_t1,0.6834269839454162
y3_t0 y1_t1,0.6834269839454155
y1_t0 y3_t1,0.6834269839454155
y1_t0 y3_t0,0.6834269839454155
y1_t0 y1_t2,0.6822788744198147
y1_t1 y1_t3,0.6822788744198138
y1_t0 y1_t3,0.6822788744198138
y1_t1 y1_t2,0.6822788744198138
y1_t2 y4_t2,-0.6737786132828902
y1_t2 y4_t3,-0.6737786132828902
y4_t2 y1_t3,-0.6737786132828902
y1_t3 y4_t3,-0.6737786132828902
y2_t0 y3_t1,0.6597728399655036
y3_t0 y2_t1,0.6597728399655036
y2_t1 y3_t1,0.6597728399655028
y2_t0 y3_t0,0.6597728399655028
y3_t0 y4_t0,0.6389095508160548
y4_t0 y3_t1,0.6389095508160548
y3_t1 y4_t1,0.6389095508160548
y3_t0 y4_t1,0.6389095508160548
y4_t1 y4_t2,-0.6132766902939801
y4_t0 y4_t3,-0.6132766902939801
y4_t0 y4_t2,-0.6132766902939801
y4_t1 y4_t3,-0.6132766902939797
y1_t3 y3_t3,-0.568958684816327
y1_t2 y3_t3,-0.568958684816327
y3_t2 y1_t3,-0.568958684816327
y1_t2 y3_t2,-0.568958684816327
y2_t0 y2_t3,0.44714231098216795
y2_t0 y2_t2,0.44714231098216795
y2_t1 y2_t3,0.44714231098216795
y2_t1 y2_t2,0.44714231098216795
y3_t1 y2_t3,0.43533654799073557
y3_t0 y2_t3,0.43533654799073557
y3_t1 y2_t2,0.43533654799073557
y3_t0 y2_t2,0.43533654799073557
y2_t2 y3_t2,-0.4204738381455909
y2_t2 y3_t3,-0.4204738381455909
y3_t2 y2_t3,-0.4204738381455909
y2_t3 y3_t3,-0.4204738381455909
y1_t0 y1_t1,-0.2880031786533265
y1_t0^2,-0.2880031786533265
y1_t1^2,-0.2880031786533265
y3_t1 y3_t3,-0.24006399463622674
y3_t0 y3_t3,-0.24006399463622674
y3_t1 y3_t2,-0.24006399463622674
y3_t0 y3_t2,-0.24006399463622674
y2_t0 y4_t2,0.1557858174885915
y2_t0 y4_t3,0.1557858174885915
y2_t1 y4_t2,0.1557858174885915
y2_t1 y4_t3,0.1557858174885915
y3_t0 y1_t2,0.10183769684173538
y3_t1 y1_t2,0.10183769684173538
y3_t1 y1_t3,0.10183769684173538
y3_t0 y1_t3,0.10183769684173538
y4_t0 y2_t1,0.09290677479928006
y2_t1 y4_t1,0.09290677479927956
y2_t0 y4_t1,0.09290677479927956
y2_t0 y4_t0,0.09290677479927956
1,0.0
