feature,coef
y1_t0^2 y1_t2,0.4530527265052649
y4_t0 y2_t7,-0.44531111623770947
y4_t0 y2_t6,-0.44531111623770947
y4_t1 y2_t7,-0.44531111623770947
y4_t1 y2_t6,-0.44531111623770947
y1_t5 y1_t7,-0.4409649702045743
y1_t5 y1_t6,-0.4409649702045743
y1_t4 y1_t7,-0.4409649702045743
y1_t4 y1_t6,-0.4409649702045743
y4_t5,0.43612301396898845
y4_t4,0.43612301396898845
y4_t0 y4_t1 y2_t2,0.43326217444653425
y4_t0 y4_t1 y2_t3,0.43326217444653425
y4_t0^2 y2_t3,0.43326217444653425
y4_t0^2 y2_t2,0.43326217444653425
y4_t1^2 y2_t2,0.43326217444653425
y4_t1^2 y2_t3,0.43326217444653425
y4_t5 y1_t6^2,0.4261856374307683
y4_t5 y1_t6 y1_t7,0.4261856374307683
y4_t5 y1_t7^2,0.4261856374307683
y4_t4 y1_t7^2,0.4261856374307683
y4_t4 y1_t6 y1_t7,0.4261856374307683
y4_t4 y1_t6^2,0.4261856374307683
y4_t1 y2_t3,-0.42277605495991005
y4_t0 y2_t3,-0.42277605495991005
y4_t1 y2_t2,-0.42277605495991005
y4_t0 y2_t2,-0.42277605495991005
y2_t0 y1_t3^2,-0.41452318776177766
y2_t1 y1_t3^2,-0.41452318776177766
y2_t0 y1_t2^2,-0.41452318776177766
y2_t0 y1_t2 y1_t3,-0.41452318776177766
y2_t1 y1_t2 y1_t3,-0.41452318776177766
y2_t1 y1_t2^2,-0.41452318776177766
y4_t0 y4_t1 y1_t5,0.4053608734808345
y4_t0 y4_t1 y1_t4,0.4053608734808345
y4_t0^2 y1_t4,0.4053608734808345
y4_t0^2 y1_t5,0.4053608734808345
y4_t1^2 y1_t4,0.4053608734808345
y4_t1^2 y1_t5,0.4053608734808345
y1_t1 y2_t1,-0.4043446726476638
y2_t0 y1_t1,-0.4043446726476638
y1_t0 y2_t0,-0.4043446726476638
y1_t0 y2_t1,-0.4043446726476638
y3_t1 y2_t6,-0.4021938431107438
y3_t0 y2_t6,-0.4021938431107438
y3_t0 y2_t7,-0.4021938431107438
y3_t1 y2_t7,-0.4021938431107438
y2_t2 y1_t7^2,0.39489575885724176
y2_t2 y1_t6 y1_t7,0.39489575885724176
y2_t3 y1_t6^2,0.39489575885724176
y2_t2 y1_t6^2,0.39489575885724176
y2_t3 y1_t6 y1_t7,0.39489575885724176
y2_t3 y1_t7^2,0.39489575885724176
y1_t6^2 y2_t6,0.3948726389798969
y1_t6 y1_t7 y2_t7,0.3948726389798969
y1_t6 y2_t6 y1_t7,0.3948726389798969
y1_t7^2 y2_t7,0.3948726389798969
y2_t6 y1_t7^2,0.3948726389798969
y1_t6^2 y2_t7,0.3948726389798969
y4_t2,0.3898453133428684
y4_t3,0.3898453133428684
y4_t5 y2_t7,-0.3883548200665162
y4_t5 y2_t6,-0.3883548200665162
y4_t4 y2_t6,-0.3883548200665162
y4_t4 y2_t7,-0.3883548200665162
y1_t3 y1_t4 y2_t6,-0.38438314529113293
y1_t3 y1_t5 y2_t6,-0.38438314529113293
y1_t2 y1_t5 y2_t7,-0.38438314529113293
y1_t3 y1_t5 y2_t7,-0.38438314529113293
y1_t2 y1_t5 y2_t6,-0.38438314529113293
y1_t3 y1_t4 y2_t7,-0.38438314529113293
y1_t2 y1_t4 y2_t7,-0.38438314529113293
y1_t2 y1_t4 y2_t6,-0.38438314529113293
y4_t0^2 y4_t4,0.38332114102488346
y4_t0 y4_t1 y4_t4,0.38332114102488346
y4_t0^2 y4_t5,0.38332114102488346
y4_t1^2 y4_t4,0.38332114102488346
y4_t1^2 y4_t5,0.38332114102488346
y4_t0 y4_t1 y4_t5,0.38332114102488346
y1_t0 y4_t0^2,0.3749018587215226
y1_t0 y4_t1^2,0.3749018587215226
y1_t0 y4_t0 y4_t1,0.3749018587215226
y1_t1 y4_t1^2,0.3749018587215226
y4_t0^2 y1_t1,0.3749018587215225
y4_t0 y1_t1 y4_t1,0.3749018587215225
y2_t2 y1_t6,-0.36854007988712933
y2_t3 y1_t7,-0.36854007988712933
y2_t2 y1_t7,-0.36854007988712933
y2_t3 y1_t6,-0.36854007988712933
y1_t0 y4_t1 y1_t4,-0.36639100071723313
y1_t1 y4_t1 y1_t4,-0.36639100071723313
y1_t0 y4_t1 y1_t5,-0.36639100071723313
y1_t0 y4_t0 y1_t4,-0.36639100071723313
y4_t0 y1_t1 y1_t5,-0.36639100071723313
y1_t1 y4_t1 y1_t5,-0.36639100071723313
y1_t0 y4_t0 y1_t5,-0.36639100071723313
y4_t0 y1_t1 y1_t4,-0.36639100071723313
y1_t4 y1_t7 y4_t7,0.363294392903647
y1_t4 y1_t6 y4_t7,0.363294392903647
y1_t5 y4_t6 y1_t7,0.363294392903647
y1_t5 y1_t6 y4_t6,0.363294392903647
y1_t4 y1_t6 y4_t6,0.363294392903647
y1_t5 y1_t6 y4_t7,0.363294392903647
y1_t5 y1_t7 y4_t7,0.363294392903647
y1_t4 y4_t6 y1_t7,0.363294392903647
y1_t4 y1_t7^2,0.3574026543065875
y1_t5 y1_t6 y1_t7,0.3574026543065875
y1_t5 y1_t6^2,0.3574026543065875
y1_t5 y1_t7^2,0.3574026543065875
y1_t4 y1_t6 y1_t7,0.3574026543065875
y1_t4 y1_t6^2,0.3574026543065875
y1_t3 y4_t3,-0.35101055809320014
y1_t2 y4_t2,-0.35101055809320014
y1_t2 y4_t3,-0.35101055809320014
y4_t2 y1_t3,-0.35101055809320014
y2_t5,0.3454725287237562
y2_t4,0.3454725287237562
y1_t0 y4_t6,-0.3435879247823086
y1_t0 y4_t7,-0.3435879247823086
y1_t1 y4_t7,-0.3435879247823086
y1_t1 y4_t6,-0.3435879247823086
y4_t0 y2_t1 y3_t6,-0.3375522938643906
y2_t0 y4_t0 y3_t7,-0.3375522938643906
y2_t0 y4_t1 y3_t6,-0.3375522938643906
y2_t0 y4_t1 y3_t7,-0.3375522938643906
y2_t1 y4_t1 y3_t6,-0.3375522938643906
y2_t1 y4_t1 y3_t7,-0.3375522938643906
y4_t0 y2_t1 y3_t7,-0.3375522938643906
y2_t0 y4_t0 y3_t6,-0.3375522938643906
y1_t0^2 y3_t4,0.33663072819441603
y1_t0^2 y3_t5,0.33663072819441603
y1_t0 y1_t1 y3_t5,0.33663072819441603
y1_t0 y1_t1 y3_t4,0.33663072819441603
y1_t1^2 y3_t4,0.33663072819441603
y1_t1^2 y3_t5,0.33663072819441603
y1_t2 y1_t3 y1_t4,0.3365231818122518
y1_t2 y1_t3 y1_t5,0.3365231818122518
y1_t2^2 y1_t4,0.3365231818122518
y1_t2^2 y1_t5,0.3365231818122518
y1_t3^2 y1_t5,0.3365231818122518
y1_t3^2 y1_t4,0.3365231818122518
y1_t1,0.33496661479570167
y1_t0,0.33496661479570167
y1_t3 y1_t7^2,-0.33477118570187964
y1_t2 y1_t7^2,-0.33477118570187964
y1_t2 y1_t6^2,-0.33477118570187964
y1_t2 y1_t6 y1_t7,-0.33477118570187964
y1_t3 y1_t6^2,-0.33477118570187964
y1_t3 y1_t6 y1_t7,-0.33477118570187964
y4_t0 y4_t6^2,-0.3334221021920334
y4_t0 y4_t6 y4_t7,-0.3334221021920334
y4_t1 y4_t6^2,-0.3334221021920334
y4_t1 y4_t6 y4_t7,-0.3334221021920334
y4_t0 y4_t7^2,-0.3334221021920334
y4_t1 y4_t7^2,-0.3334221021920334
y1_t0 y2_t6 y1_t7,-0.331162133668919
y1_t0 y1_t6 y2_t6,-0.331162133668919
y1_t1 y1_t7 y2_t7,-0.331162133668919
y1_t1 y2_t6 y1_t7,-0.331162133668919
y1_t1 y1_t6 y2_t7,-0.331162133668919
y1_t0 y1_t6 y2_t7,-0.331162133668919
y1_t1 y1_t6 y2_t6,-0.331162133668919
y1_t0 y1_t7 y2_t7,-0.331162133668919
y1_t0^2 y1_t5,0.3284381155531895
y1_t0 y1_t1 y1_t5,0.3284381155531895
y1_t1^2 y1_t5,0.3284381155531895
y1_t0^2 y1_t4,0.3284381155531895
y1_t1^2 y1_t4,0.3284381155531895
y1_t0 y1_t1 y1_t4,0.3284381155531895
y2_t0 y2_t6^2,-0.3248693867681455
y2_t1 y2_t7^2,-0.3248693867681455
y2_t0 y2_t6 y2_t7,-0.3248693867681455
y2_t1 y2_t6 y2_t7,-0.3248693867681455
y2_t1 y2_t6^2,-0.3248693867681455
y2_t0 y2_t7^2,-0.3248693867681455
y1_t3 y2_t6 y2_t7,-0.32422349503182013
y1_t2 y2_t6 y2_t7,-0.32422349503182013
y1_t2 y2_t6^2,-0.32422349503182013
y1_t3 y2_t6^2,-0.32422349503182013
y1_t2 y2_t7^2,-0.32422349503182013
y1_t3 y2_t7^2,-0.32422349503182013
y2_t1,0.3222747907431009
y2_t0,0.3222747907431009
y1_t0 y4_t1 y3_t7,-0.32122330900336105
y4_t0 y1_t1 y3_t6,-0.32122330900336105
y4_t0 y1_t1 y3_t7,-0.32122330900336105
y1_t0 y4_t1 y3_t6,-0.32122330900336105
y1_t0 y4_t0 y3_t6,-0.32122330900336105
y1_t1 y4_t1 y3_t6,-0.32122330900336105
y1_t1 y4_t1 y3_t7,-0.32122330900336105
y1_t0 y4_t0 y3_t7,-0.32122330900336105
y1_t0 y1_t1 y3_t6,0.3200743485668892
y1_t0 y1_t1 y3_t7,0.3200743485668892
y1_t0^2 y3_t7,0.3200743485668892
y1_t1^2 y3_t7,0.3200743485668892
y1_t1^2 y3_t6,0.3200743485668892
y1_t0^2 y3_t6,0.3200743485668892
y1_t4^2 y4_t7,0.31856085720173694
y1_t4^2 y4_t6,0.31856085720173694
y1_t4 y1_t5 y4_t7,0.31856085720173694
y1_t5^2 y4_t6,0.31856085720173694
y1_t4 y1_t5 y4_t6,0.31856085720173694
y1_t5^2 y4_t7,0.31856085720173694
y2_t0 y1_t3 y2_t6,-0.31645749411711516
y2_t1 y1_t3 y2_t7,-0.31645749411711516
y2_t1 y1_t3 y2_t6,-0.31645749411711516
y2_t0 y1_t2 y2_t7,-0.31645749411711516
y2_t1 y1_t2 y2_t6,-0.31645749411711516
y2_t1 y1_t2 y2_t7,-0.31645749411711516
y2_t0 y1_t3 y2_t7,-0.31645749411711516
y2_t0 y1_t2 y2_t6,-0.31645749411711516
y4_t1 y1_t2 y1_t4,-0.3124974173666626
y4_t1 y1_t3 y1_t5,-0.3124974173666626
y4_t1 y1_t3 y1_t4,-0.3124974173666626
y4_t0 y1_t3 y1_t4,-0.3124974173666626
y4_t0 y1_t3 y1_t5,-0.3124974173666626
y4_t1 y1_t2 y1_t5,-0.3124974173666626
y4_t0 y1_t2 y1_t5,-0.3124974173666626
y4_t0 y1_t2 y1_t4,-0.3124974173666626
y2_t4 y1_t6,-0.3116378521068028
y2_t4 y1_t7,-0.3116378521068028
y2_t5 y1_t6,-0.3116378521068028
y2_t5 y1_t7,-0.3116378521068028
y1_t4 y1_t6 y3_t7,0.30826764925615785
y1_t4 y1_t6 y3_t6,0.30826764925615785
y1_t4 y3_t6 y1_t7,0.30826764925615785
y1_t4 y1_t7 y3_t7,0.30826764925615785
y1_t5 y1_t7 y3_t7,0.30826764925615785
y1_t5 y3_t6 y1_t7,0.30826764925615785
y1_t5 y1_t6 y3_t7,0.30826764925615785
y1_t5 y1_t6 y3_t6,0.30826764925615785
y1_t0^2 y4_t6,0.3059017831758144
y1_t0 y1_t1 y4_t7,0.3059017831758144
y1_t1^2 y4_t7,0.3059017831758144
y1_t0 y1_t1 y4_t6,0.3059017831758144
y1_t1^2 y4_t6,0.3059017831758144
y1_t0^2 y4_t7,0.3059017831758144
y4_t3 y1_t6^2,0.3045308779284498
y4_t3 y1_t7^2,0.3045308779284498
y4_t2 y1_t7^2,0.3045308779284498
y4_t2 y1_t6 y1_t7,0.3045308779284498
y4_t2 y1_t6^2,0.3045308779284498
y4_t3 y1_t6 y1_t7,0.3045308779284498
y1_t0^2 y2_t3,0.3034730448221785
y1_t1^2 y2_t3,0.3034730448221785
y1_t1^2 y2_t2,0.3034730448221785
y1_t0 y1_t1 y2_t2,0.3034730448221785
y1_t0 y1_t1 y2_t3,0.3034730448221785
y1_t0^2 y2_t2,0.3034730448221785
y4_t0 y2_t6^2,0.30309366542266153
y4_t1 y2_t6^2,0.30309366542266153
y4_t1 y2_t6 y2_t7,0.30309366542266153
y4_t1 y2_t7^2,0.30309366542266153
y4_t0 y2_t6 y2_t7,0.30309366542266153
y4_t0 y2_t7^2,0.30309366542266153
y2_t6 y1_t7,-0.30152202343991175
y1_t6 y2_t6,-0.30152202343991175
y1_t6 y2_t7,-0.30152202343991175
y1_t7 y2_t7,-0.30152202343991175
y1_t3 y4_t6,-0.2992478328340048
y1_t2 y4_t6,-0.2992478328340048
y1_t2 y4_t7,-0.2992478328340048
y1_t3 y4_t7,-0.2992478328340048
y2_t0 y2_t1^2,0.29871290676539786
y2_t0^3,0.29871290676539786
y2_t0^2 y2_t1,0.29871290676539786
y2_t1^3,0.29871290676539786
y3_t4,0.2971835686066892
y3_t5,0.2971835686066892
y4_t0 y4_t1 y4_t3,0.29448333633503954
y4_t0 y4_t1 y4_t2,0.29448333633503954
y4_t0^2 y4_t2,0.29448333633503954
y4_t0^2 y4_t3,0.29448333633503954
y4_t1^2 y4_t2,0.29448333633503954
y4_t1^2 y4_t3,0.29448333633503954
y2_t0^2 y1_t2,-0.294405243661257
y2_t0 y2_t1 y1_t2,-0.294405243661257
y2_t1^2 y1_t3,-0.294405243661257
y2_t0^2 y1_t3,-0.294405243661257
y2_t0 y2_t1 y1_t3,-0.294405243661257
y2_t1^2 y1_t2,-0.294405243661257
y1_t1 y4_t2,-0.2924174564648971
y1_t1 y4_t3,-0.2924174564648971
y1_t0 y4_t2,-0.2924174564648971
y1_t0 y4_t3,-0.2924174564648971
y1_t4 y2_t5,-0.29193756912172575
y2_t4 y1_t5,-0.29193756912172575
y1_t5 y2_t5,-0.29193756912172575
y1_t4 y2_t4,-0.29193756912172575
y4_t1^2 y2_t4,0.290925171114247
y4_t0^2 y2_t5,0.290925171114247
y4_t0^2 y2_t4,0.290925171114247
y4_t1^2 y2_t5,0.290925171114247
y4_t0 y4_t1 y2_t4,0.290925171114247
y4_t0 y4_t1 y2_t5,0.290925171114247
y4_t0 y2_t2 y2_t4,0.2907375555068183
y4_t1 y2_t3 y2_t4,0.2907375555068183
y4_t1 y2_t2 y2_t4,0.2907375555068183
y4_t1 y2_t2 y2_t5,0.2907375555068183
y4_t0 y2_t3 y2_t4,0.2907375555068183
y4_t1 y2_t3 y2_t5,0.2907375555068183
y4_t0 y2_t2 y2_t5,0.2907375555068183
y4_t0 y2_t3 y2_t5,0.2907375555068183
y1_t0 y1_t1,-0.28984507307829477
y1_t0^2,-0.28984507307829477
y1_t1^2,-0.28984507307829477
y1_t0^2 y4_t4,0.2891544473594754
y1_t1^2 y4_t4,0.2891544473594754
y1_t0 y1_t1 y4_t5,0.2891544473594754
y1_t0^2 y4_t5,0.2891544473594754
y1_t0 y1_t1 y4_t4,0.2891544473594754
y1_t1^2 y4_t5,0.2891544473594754
y4_t0 y3_t2 y1_t7,0.2885932825225394
y4_t0 y3_t2 y1_t6,0.2885932825225394
y4_t0 y3_t3 y1_t6,0.2885932825225394
y4_t1 y3_t3 y1_t7,0.2885932825225394
y4_t0 y3_t3 y1_t7,0.2885932825225394
y4_t1 y3_t3 y1_t6,0.2885932825225394
y4_t1 y3_t2 y1_t6,0.2885932825225394
y4_t1 y3_t2 y1_t7,0.2885932825225394
y4_t0^2 y3_t4,0.2861415464265668
y4_t1^2 y3_t4,0.2861415464265668
y4_t0^2 y3_t5,0.2861415464265668
y4_t0 y4_t1 y3_t5,0.2861415464265668
y4_t0 y4_t1 y3_t4,0.2861415464265668
y4_t1^2 y3_t5,0.2861415464265668
y1_t3 y3_t6,0.2834115534423765
y1_t2 y3_t7,0.2834115534423765
y1_t2 y3_t6,0.2834115534423765
y1_t3 y3_t7,0.2834115534423765
y2_t0 y2_t4,-0.28190193193373936
y2_t1 y2_t4,-0.28190193193373936
y2_t0 y2_t5,-0.28190193193373936
y2_t1 y2_t5,-0.28190193193373936
y2_t0 y2_t1 y3_t7,0.2749320420488252
y2_t0 y2_t1 y3_t6,0.2749320420488252
y2_t1^2 y3_t7,0.2749320420488252
y2_t0^2 y3_t7,0.2749320420488252
y2_t1^2 y3_t6,0.2749320420488252
y2_t0^2 y3_t6,0.2749320420488252
y4_t0 y2_t5^2,0.27298413611643296
y4_t1 y2_t4 y2_t5,0.27298413611643296
y4_t1 y2_t5^2,0.27298413611643296
y4_t0 y2_t4 y2_t5,0.27298413611643296
y4_t1 y2_t4^2,0.27298413611643296
y4_t0 y2_t4^2,0.27298413611643296
y4_t1 y3_t6 y3_t7,0.26867271948425475
y4_t1 y3_t7^2,0.26867271948425475
y4_t0 y3_t7^2,0.26867271948425475
y4_t0 y3_t6 y3_t7,0.26867271948425475
y4_t0 y3_t6^2,0.26867271948425475
y4_t1 y3_t6^2,0.26867271948425475
y1_t5 y3_t6,0.26862082645008
y1_t5 y3_t7,0.26862082645008
y1_t4 y3_t6,0.26862082645008
y1_t4 y3_t7,0.26862082645008
y3_t1 y1_t6,-0.267620483303876
y3_t1 y1_t7,-0.267620483303876
y3_t0 y1_t7,-0.267620483303876
y3_t0 y1_t6,-0.267620483303876
y3_t5 y2_t7,-0.26735374692825886
y3_t4 y2_t6,-0.26735374692825886
y3_t4 y2_t7,-0.26735374692825886
y3_t5 y2_t6,-0.26735374692825886
y1_t0 y1_t3^2,0.2672164946016086
y1_t1 y1_t3^2,0.2672164946016086
y1_t1 y1_t2^2,0.2672164946016086
y1_t0 y1_t2^2,0.2672164946016086
y1_t1 y1_t2 y1_t3,0.2672164946016086
y1_t0 y1_t2 y1_t3,0.2672164946016086
y1_t4^2 y1_t5,0.26663011483697563
y1_t4 y1_t5^2,0.26663011483697563
y1_t4^3,0.26663011483697563
y1_t5^3,0.26663011483697563
y2_t6^2 y1_t7,0.2640404252576019
y2_t6 y1_t7 y2_t7,0.2640404252576019
y1_t6 y2_t7^2,0.2640404252576018
y1_t6 y2_t6^2,0.2640404252576018
y1_t7 y2_t7^2,0.2640404252576018
y1_t6 y2_t6 y2_t7,0.2640404252576018
y1_t0 y2_t0 y3_t6,0.2638452602455524
y1_t0 y2_t0 y3_t7,0.2638452602455524
y1_t1 y2_t1 y3_t7,0.2638452602455524
y2_t0 y1_t1 y3_t7,0.2638452602455524
y2_t0 y1_t1 y3_t6,0.2638452602455524
y1_t0 y2_t1 y3_t6,0.2638452602455524
y1_t1 y2_t1 y3_t6,0.2638452602455524
y1_t0 y2_t1 y3_t7,0.2638452602455524
y1_t0 y1_t4 y2_t6,-0.26275243801599246
y1_t0 y1_t5 y2_t7,-0.26275243801599246
y1_t1 y1_t5 y2_t6,-0.26275243801599246
y1_t0 y1_t5 y2_t6,-0.26275243801599246
y1_t1 y1_t5 y2_t7,-0.26275243801599246
y1_t1 y1_t4 y2_t6,-0.26275243801599246
y1_t1 y1_t4 y2_t7,-0.26275243801599246
y1_t0 y1_t4 y2_t7,-0.26275243801599246
y4_t0 y2_t1 y3_t4,-0.26041838885449897
y4_t0 y2_t1 y3_t5,-0.26041838885449897
y2_t0 y4_t1 y3_t5,-0.2604183888544988
y2_t0 y4_t1 y3_t4,-0.2604183888544988
y2_t1 y4_t1 y3_t5,-0.2604183888544988
y2_t1 y4_t1 y3_t4,-0.2604183888544988
y2_t0 y4_t0 y3_t4,-0.2604183888544988
y2_t0 y4_t0 y3_t5,-0.2604183888544988
y1_t0 y1_t4 y1_t7,-0.25664155051606685
y1_t1 y1_t5 y1_t6,-0.25664155051606685
y1_t1 y1_t4 y1_t7,-0.25664155051606685
y1_t1 y1_t4 y1_t6,-0.25664155051606685
y1_t0 y1_t5 y1_t6,-0.25664155051606685
y1_t0 y1_t4 y1_t6,-0.25664155051606685
y1_t0 y1_t5 y1_t7,-0.25664155051606685
y1_t1 y1_t5 y1_t7,-0.25664155051606685
y1_t3^2 y4_t6,0.2564144521701449
y1_t2^2 y4_t6,0.2564144521701449
y1_t2 y1_t3 y4_t7,0.2564144521701449
y1_t2 y1_t3 y4_t6,0.2564144521701449
y1_t3^2 y4_t7,0.2564144521701449
y1_t2^2 y4_t7,0.2564144521701449
y2_t3 y1_t5,-0.25409099276685476
y2_t2 y1_t5,-0.25409099276685476
y2_t3 y1_t4,-0.25409099276685476
y2_t2 y1_t4,-0.25409099276685476
y2_t6 y4_t6,-0.2523749187834954
y2_t6 y4_t7,-0.2523749187834954
y4_t6 y2_t7,-0.2523749187834954
y2_t7 y4_t7,-0.2523749187834954
y4_t0 y1_t1 y3_t4,-0.2504327390492843
y4_t0 y1_t1 y3_t5,-0.2504327390492843
y1_t1 y4_t1 y3_t4,-0.25043273904928426
y1_t0 y4_t0 y3_t4,-0.25043273904928426
y1_t0 y4_t1 y3_t5,-0.25043273904928426
y1_t0 y4_t1 y3_t4,-0.25043273904928426
y1_t1 y4_t1 y3_t5,-0.25043273904928426
y1_t0 y4_t0 y3_t5,-0.25043273904928426
y4_t1 y4_t7,-0.25029159849567384
y4_t0 y4_t6,-0.25029159849567384
y4_t0 y4_t7,-0.25029159849567384
y4_t1 y4_t6,-0.25029159849567384
y2_t3^3,0.24978781028399766
y2_t2^2 y2_t3,0.24978781028399766
y2_t2^3,0.24978781028399766
y2_t2 y2_t3^2,0.24978781028399766
y4_t1 y4_t2 y4_t7,-0.2481264979712947
y4_t0 y4_t2 y4_t7,-0.2481264979712947
y4_t0 y4_t3 y4_t7,-0.2481264979712947
y4_t1 y4_t2 y4_t6,-0.2481264979712947
y4_t0 y4_t2 y4_t6,-0.2481264979712947
y4_t1 y4_t3 y4_t6,-0.2481264979712947
y4_t1 y4_t3 y4_t7,-0.2481264979712947
y4_t0 y4_t3 y4_t6,-0.2481264979712947
y1_t1 y1_t2 y1_t5,0.24763942158821306
y1_t0 y1_t3 y1_t5,0.24763942158821306
y1_t0 y1_t3 y1_t4,0.24763942158821306
y1_t0 y1_t2 y1_t5,0.24763942158821306
y1_t0 y1_t2 y1_t4,0.24763942158821306
y1_t1 y1_t3 y1_t4,0.24763942158821306
y1_t1 y1_t3 y1_t5,0.24763942158821306
y1_t1 y1_t2 y1_t4,0.24763942158821306
y4_t6 y1_t7 y2_t7,0.24695530171839952
y1_t6 y2_t6 y4_t6,0.24695530171839947
