feature,coef
y4,27.087878879570148
y1,15.448767373815455
y3,13.820896378300525
y3^2,8.051394174399691
y1 y2,-7.045880910274076
y1 y3,6.962747260933976
y1^2,-6.214254902874953
y4^2,-5.074154999103918
y2^2,-3.8970291236503405
y1 y4,-3.88106441441633
y3 y4,3.0064679293687178
y2,2.1911742291147887
y2 y3,1.4587192160692444
y2 y4,0.7224032066875031
1,0.0
