,x1__last,x2__last,x3__last,x4__last,x5__last,x6__last,x7__last,x8__last,x1__mean,x2__mean,x3__mean,x4__mean,x5__mean,x6__mean,x7__mean,x8__mean,x1__delta,x2__delta,x3__delta,x4__delta,x5__delta,x6__delta,x7__delta,x8__delta,y1__mean,y2__mean,y3__mean,y4__mean,y1__last,y2__last,y3__last,y4__last,Y
x3__mean,0.260569956896209,0.04281313727443571,0.8302252936931468,0.4392353807960559,-0.07325020763193203,0.5977460633518756,-0.5312711760607579,0.49892177840738483,0.39257596374254017,-0.4671637779856222,1.0,0.3048508037296131,-0.6554167966031197,0.43419478854654014,-0.6389255560163785,0.38437155168107423,-0.035830009615501854,0.1481233715175429,0.2630897431825714,0.44980895731845477,-0.0346064069242936,0.5349041361809957,-0.531271176060758,0.4989731684464018,-0.21544033355928513,0.5152626235554773,-0.7289220495623399,-0.70236485118534,0.35271277276613977,0.49804685639706797,-0.6872320025992604,-0.8020753895884989,0.11452700584973895
x4__mean,-0.06713189407046104,0.18109435170845356,0.22929346984200688,0.47965745695358203,-0.05885214355469161,0.07398792078759898,-0.17899677873753514,-0.04374447632678067,-0.24707975568065063,0.025617150808925442,0.3048508037296131,1.0,-0.07992264573257282,0.6280799444045698,-0.19418685824705595,-0.1530707481486955,0.017337834971513907,0.07889107479318902,0.09753522139704543,0.4170381063583156,-0.07778055671031549,0.2050614872929298,-0.17899677873753153,-0.04367912255402197,-0.05082702641509403,-0.1512216612499318,-0.2525050048548387,-0.19187717009363817,0.3098235505208441,0.13211524067332597,-0.19547340267914676,-0.0671767751555614,0.1557448600019197
x5__mean,-0.18796089412638356,-0.017614272916439487,-0.5955116888638399,-0.5226209326056994,-0.021269027093890714,-0.5107318517626702,0.2721150642909769,-0.3808096198432838,-0.42459486689561526,0.3022543250489677,-0.6554167966031197,-0.07992264573257282,1.0,0.002838359458705834,0.35877455704097433,-0.4933424205748723,0.05999651040343105,-0.13536838497213016,-0.2087031088905422,-0.49050384628425475,-0.15305530032459366,-0.4380499072071639,0.2721150642909772,-0.3810221151892142,-0.16511955720007956,-0.8509209207748767,0.5328168977574568,0.46575212828140955,-0.5002381741191924,-0.5736765871142454,0.48816367374053704,0.5453961242245798,-0.34400297564178506
x6__mean,0.18021243044771967,0.0663748445820908,0.3697577211348451,0.27475398270371043,0.08155030091393602,0.27025632113563053,-0.346364121150823,0.2326508115721777,-0.013522639209808325,-0.34823874032896873,0.43419478854654014,0.6280799444045698,0.002838359458705834,1.0,-0.3844236607435795,-0.06382354071193386,0.21996670297070686,0.06616994082794572,0.12371868015388125,0.2653148275735418,0.027373716843272364,0.26083188868664037,-0.3463641211508229,0.23271390698242517,-0.22279354921353353,-0.13526375837730795,-0.3451890803871454,-0.3722879380240132,-0.04362083693377079,-0.006506410895637982,-0.36560488066318275,-0.37078735438668203,-0.10006675721816752
x7__mean,-0.21769511230863178,0.06605927585390273,-0.4630816558245668,-0.5059051484355085,0.05813811630692953,-0.5362202507397948,0.9736452435898705,-0.31307716580504813,-0.17178895847759074,0.7104069604381661,-0.6389255560163785,-0.19418685824705595,0.35877455704097433,-0.3844236607435795,1.0,0.15072892908225877,-0.08329401407881556,-0.01759966239631501,0.04782600787360759,-0.5505168423717248,0.05055932745900859,-0.30110513189340443,0.9736452435898707,-0.3129538712490469,0.49206696728729576,-0.3461988785455174,0.8438941653188342,0.7351497409465348,-0.17577697615837154,-0.40904414300936714,0.9115529814363403,0.9398571155289444,0.060882474217178295
x8__mean,0.33461862946455856,-0.1527222514876611,0.3058449982197364,0.16000759830384487,0.010331723503476057,0.25583315913681676,0.2991475485870625,0.48420526489596416,0.7139951516056764,-0.19462214603341332,0.38437155168107423,-0.1530707481486955,-0.4933424205748723,-0.06382354071193386,0.15072892908225877,1.0,-0.12680863629593758,0.029922159180706155,0.013456852471269723,0.12289268328797347,0.03190161502172471,0.24786224798427284,0.2991475485870626,0.4845089063296548,0.03951871601734622,0.46071032172861953,-0.15253810384754782,-0.2521554404625063,0.020528230640188327,0.08553113546085234,-0.07029574852193221,-0.29580739905296466,0.16695589019417667
x1__delta,0.1357281611178987,-0.0008580007740751148,-0.10336293418441254,-0.0852122205466984,0.006478118117117676,-0.0624833035177054,-0.07262639969188214,0.037861999405553175,-0.13304855822967993,-0.014588697734934127,-0.035830009615501854,0.017337834971513907,0.05999651040343105,0.21996670297070686,-0.08329401407881556,-0.12680863629593758,1.0,-0.07230668081644345,-0.19380833188968719,-0.09130893366081122,0.05593046572831966,-0.07416443231953045,-0.07262639969188212,0.03765170886464751,-0.1077935310794967,-0.14799474558039277,0.041256372875371046,0.0794987670243154,-0.05609549543425327,0.04295152336374957,-0.023524876386491825,0.06416083889458621,-0.01439282993519233
x2__delta,-0.04780370135410601,0.9028526745435381,0.20969649427836048,0.2074516675798826,0.4146047159158888,0.5438602196802478,0.04871259350342616,0.04429599508797764,-0.11391735378165103,0.08273693665821397,0.1481233715175429,0.07889107479318902,-0.13536838497213016,0.06616994082794572,-0.01759966239631501,0.029922159180706155,-0.07230668081644345,1.0,0.317694402995409,0.23663939930064878,0.3750518082076085,0.5989630043722339,0.04871259350342611,0.04419459291287561,0.34834909360397603,0.24791581716104005,-0.11419649173260174,0.12512612510043494,0.5311422861030201,0.30981646558121434,-0.059017636769640384,0.13530843042867716,0.5015963181331632
x3__delta,0.06002315038865003,0.30286266025749786,0.6762593842148489,0.23896229442344483,0.3218814477907138,0.22388445986719593,0.05089562765235832,0.05306835491882074,-0.022889622819782324,0.07873775295498926,0.2630897431825714,0.09753522139704543,-0.2087031088905422,0.12371868015388125,0.04782600787360759,0.013456852471269723,-0.19380833188968719,0.317694402995409,1.0,0.24366953697833074,0.2882149932276708,0.22726166521917027,0.05089562765235824,0.053067463382547836,0.13553551948773995,0.11075140622379065,-0.07394408958322563,0.04628382995412834,0.14131612238352803,0.1345812713988699,0.006614522592329457,0.010732029325890163,0.18734652696379567
x4__delta,0.2692767596095352,0.08197706427105228,0.5128662976929015,0.9608554591911181,0.21171702163015343,0.4747765881900794,-0.5261581133844879,0.29608034455090915,0.23945379391705757,-0.5399415207593372,0.44980895731845477,0.4170381063583156,-0.49050384628425475,0.2653148275735418,-0.5505168423717248,0.12289268328797347,-0.09130893366081122,0.23663939930064878,0.24366953697833074,1.0,0.19733706050372005,0.3297258679070722,-0.5261581133844879,0.2961189903321455,-0.16895624077225152,0.4027153882196349,-0.695921552724577,-0.5026526880059602,0.3911143924892635,0.39294062287846715,-0.6418811305977628,-0.6261656021837979,0.2986079455793146
x5__delta,0.26048201256332715,0.4090342357722379,0.111677321920982,0.14048746888652944,0.9727327711812631,0.3868768209454168,0.05683828252796836,0.10970533157930507,0.004798524907370829,-0.03872406185360378,-0.0346064069242936,-0.07778055671031549,-0.15305530032459366,0.027373716843272364,0.05055932745900859,0.03190161502172471,0.05593046572831966,0.3750518082076085,0.2882149932276708,0.19733706050372005,1.0,0.3752589538811872,0.05683828252796836,0.10949676466044982,0.33642198840264653,0.21638863499107477,0.033845680919704045,0.13164131959463266,0.02827435677722192,0.12569274734297467,0.040443223974213016,0.06909369104432796,0.002356791534767919
x6__delta,0.2985452671598742,0.5424320622092816,0.4451846647916006,0.2759348965078815,0.36666622160052087,0.8892034490947205,-0.2310834889042178,0.17474073570457085,0.18051519721991047,-0.1561119729359603,0.5349041361809957,0.2050614872929298,-0.4380499072071639,0.26083188868664037,-0.30110513189340443,0.24786224798427284,-0.07416443231953045,0.5989630043722339,0.22726166521917027,0.3297258679070722,0.3752589538811872,1.0,-0.2310834889042178,0.17464480667883306,0.11606083152247583,0.42390660805721664,-0.39298944364970445,-0.29069138753222723,0.43198846105483074,0.444328070619832,-0.3344698843683093,-0.44622328759763946,0.4265067319847124
x7__delta,-0.152673153219251,0.11084976509105618,-0.3917158044425089,-0.47186210077893986,0.0632702773337724,-0.46725939273558703,1.0,-0.21384382283516523,-0.11917606078692868,0.6882114869362359,-0.531271176060758,-0.17899677873753153,0.2721150642909772,-0.3463641211508229,0.9736452435898707,0.2991475485870626,-0.07262639969188212,0.04871259350342611,0.05089562765235824,-0.5261581133844879,0.05683828252796836,-0.2310834889042178,1.0,-0.2137174780814911,0.49843559315735525,-0.2509292437178937,0.7829962622139504,0.6893734635807228,-0.12573293320744666,-0.33642283199964185,0.8577547142304274,0.9154973684496241,0.12418587439296118
x8__delta,0.22995454245546584,-0.13201547341856476,0.3817507940763427,0.2755482337319032,0.1145765875015764,0.32572386241981666,-0.2137174780814911,0.9999993321230234,0.4119806739094141,-0.4465902386941808,0.4989731684464018,-0.04367912255402197,-0.3810221151892142,0.23271390698242517,-0.3129538712490469,0.4845089063296548,0.03765170886464751,0.04419459291287561,0.053067463382547836,0.2961189903321455,0.10949676466044982,0.17464480667883306,-0.2137174780814911,1.0,-0.29975372671791245,0.2446229609875055,-0.34048210182469896,-0.38928113724214464,0.05839081146109417,0.27624674713500524,-0.3153414490866621,-0.47526709211127444,-0.0008716509117163018
y1__mean,-0.2291889541283851,0.360900606908759,-0.12118949456209388,-0.09445019596451214,0.27049087873885086,-0.07689796894897563,0.49843559315735525,-0.29983823033764057,-0.20622697966538092,0.4689891516143542,-0.21544033355928513,-0.05082702641509403,-0.16511955720007956,-0.22279354921353353,0.49206696728729576,0.03951871601734622,-0.1077935310794967,0.34834909360397603,0.13553551948773995,-0.16895624077225152,0.33642198840264653,0.11606083152247583,0.49843559315735525,-0.29975372671791245,1.0,0.2873431148442415,0.4005239573449273,0.43484819005885206,0.32715657808740106,0.0373856682099026,0.37662340983405995,0.6291306301570979,0.291686132116269
y2__mean,0.16561045377693476,0.0800076093158468,0.4611337550497979,0.41431826767921154,0.11605786843968774,0.511765944348727,-0.2509292437178937,0.24440533570562123,0.3770876078005979,-0.32743438654228346,0.5152626235554773,-0.1512216612499318,-0.8509209207748767,-0.13526375837730795,-0.3461988785455174,0.46071032172861953,-0.14799474558039277,0.24791581716104005,0.11075140622379065,0.4027153882196349,0.21638863499107477,0.42390660805721664,-0.2509292437178937,0.2446229609875055,0.2873431148442415,1.0,-0.5198457018603558,-0.39607396248948873,0.4795706501620631,0.6235327556106802,-0.5066199599803365,-0.5656925599521473,0.32661425862683957
y3__mean,-0.22925673322035192,0.05129880531358191,-0.6083313023351596,-0.6575126410082494,0.04903949759949567,-0.5896785519940426,0.7829962622139504,-0.34045806501221154,-0.3492552599132869,0.685073844203626,-0.7289220495623399,-0.2525050048548387,0.5328168977574568,-0.3451890803871454,0.8438941653188342,-0.15253810384754782,0.041256372875371046,-0.11419649173260174,-0.07394408958322563,-0.695921552724577,0.033845680919704045,-0.39298944364970445,0.7829962622139504,-0.34048210182469896,0.4005239573449273,-0.5198457018603558,1.0,0.840076510502173,-0.37541580183527934,-0.5936214287245872,0.9603360698189403,0.959622426482739,-0.09903001491136533
y4__mean,-0.05986140585191167,0.2602321137292212,-0.5167301545341231,-0.4629079592274951,0.16692664196424112,-0.44242655971094924,0.6893734635807228,-0.3890383230010378,-0.46178246027229974,0.6427183573646125,-0.70236485118534,-0.19187717009363817,0.46575212828140955,-0.3722879380240132,0.7351497409465348,-0.2521554404625063,0.0794987670243154,0.12512612510043494,0.04628382995412834,-0.5026526880059602,0.13164131959463266,-0.29069138753222723,0.6893734635807228,-0.38928113724214464,0.43484819005885206,-0.39607396248948873,0.840076510502173,1.0,-0.1643360354426544,-0.4188490844626709,0.8071596582336993,0.9202320058748196,0.0315443736003912
y1__last,-0.26731141384951007,0.4713401113191215,0.2633344210296612,0.39899407769088235,-0.03824445613833284,0.38202133520729037,-0.12573293320744666,0.058345828909528816,-0.16614612313479463,0.1433604753076149,0.35271277276613977,0.3098235505208441,-0.5002381741191924,-0.04362083693377079,-0.17577697615837154,0.020528230640188327,-0.05609549543425327,0.5311422861030201,0.14131612238352803,0.3911143924892635,0.02827435677722192,0.43198846105483074,-0.12573293320744666,0.05839081146109417,0.32715657808740106,0.4795706501620631,-0.37541580183527934,-0.1643360354426544,1.0,0.7290153399533035,-0.27922126475179754,-0.12787369892212172,0.5785210455656716
y2__last,-0.06758636961690714,0.24528545677501312,0.38371125058133443,0.35781522086427275,0.040675789277675664,0.4842308526260194,-0.33642283199964185,0.27621844243533566,-0.009838381559794291,-0.11584036276505169,0.49804685639706797,0.13211524067332597,-0.5736765871142454,-0.006506410895637982,-0.40904414300936714,0.08553113546085234,0.04295152336374957,0.30981646558121434,0.1345812713988699,0.39294062287846715,0.12569274734297467,0.444328070619832,-0.33642283199964185,0.27624674713500524,0.0373856682099026,0.6235327556106802,-0.5936214287245872,-0.4188490844626709,0.7290153399533035,1.0,-0.5031359172729394,-0.44676033127219494,0.27718269552924746
y3__last,-0.25062838177905733,0.09593271374371894,-0.5515039170499493,-0.6174311255390305,0.05922310049936653,-0.5637465218419923,0.8577547142304274,-0.3153398043726918,-0.3143633781423633,0.7371970644070368,-0.6872320025992604,-0.19547340267914676,0.48816367374053704,-0.36560488066318275,0.9115529814363403,-0.07029574852193221,-0.023524876386491825,-0.059017636769640384,0.006614522592329457,-0.6418811305977628,0.040443223974213016,-0.3344698843683093,0.8577547142304274,-0.3153414490866621,0.37662340983405995,-0.5066199599803365,0.9603360698189403,0.8071596582336993,-0.27922126475179754,-0.5031359172729394,1.0,0.9762709246102245,-0.030645029002057057
y4__last,-0.41759458524391585,0.4523553638917653,-0.7252856042079308,-0.5853186752940183,0.07859932243949591,-0.6849801018569557,0.9154973684496241,-0.4751913007763244,-0.6346070914444175,0.8880961501988403,-0.8020753895884989,-0.0671767751555614,0.5453961242245798,-0.37078735438668203,0.9398571155289444,-0.29580739905296466,0.06416083889458621,0.13530843042867716,0.010732029325890163,-0.6261656021837979,0.06909369104432796,-0.44622328759763946,0.9154973684496241,-0.47526709211127444,0.6291306301570979,-0.5656925599521473,0.959622426482739,0.9202320058748196,-0.12787369892212172,-0.44676033127219494,0.9762709246102245,1.0,0.15182791947231516
Y,-0.0318707724869161,0.41073163343179153,0.1539762900679402,0.30982287227929217,-0.022521510701382943,0.287580906923372,0.12418587439296118,-0.0007861445489910136,-0.05782129766966143,0.17870298523064873,0.11452700584973895,0.1557448600019197,-0.34400297564178506,-0.10006675721816752,0.060882474217178295,0.16695589019417667,-0.01439282993519233,0.5015963181331632,0.18734652696379567,0.2986079455793146,0.002356791534767919,0.4265067319847124,0.12418587439296118,-0.0008716509117163018,0.291686132116269,0.32661425862683957,-0.09903001491136533,0.0315443736003912,0.5785210455656716,0.27718269552924746,-0.030645029002057057,0.15182791947231516,1.0
