,x1__last,x2__last,x3__last,x4__last,x5__last,x6__last,x7__last,x8__last,x1__mean,x2__mean,x3__mean,x4__mean,x5__mean,x6__mean,x7__mean,x8__mean,x1__delta,x2__delta,x3__delta,x4__delta,x5__delta,x6__delta,x7__delta,x8__delta,y1__mean,y2__mean,y3__mean,y4__mean,y1__last,y2__last,y3__last,y4__last,Y
x5__delta,0.41013988946674923,0.3984792207089382,0.5216529580531719,0.2747961518961996,0.9198538676999423,0.3298209926008859,-0.7104532581470404,0.088370536266691,-0.24760900407726688,-0.11415511681101617,0.2091637948397406,0.04857408287424399,0.3846839238933476,-0.03297514454630469,-0.6130171837512954,-0.2848195729336617,0.06361737432360391,0.46529217742120704,0.49927196465595514,0.35398482062346126,1.0,0.3528227933489948,-0.7104532581470404,0.08876942179743169,-0.1069170660089817,-0.07545200918260395,0.0719240039325129,0.3181715608840431,-0.011452438745710796,-0.19527393810654592,-0.19307655074169752,-0.22389212003558,0.1084092124434103
x6__delta,0.49938662422860597,0.5330666553087574,0.2158304323192334,0.1915946269689495,0.2601880198469919,0.4949768665708699,-0.35068531671208836,-0.058181437405944184,-0.021952590055957483,-0.10232975291260596,0.07339036403111628,0.14795441634048723,-0.07213645857360367,-0.006784503203790027,-0.38661913902716105,-0.1575109808207437,0.060609389907525534,0.6273854630958077,0.1080960535255726,0.24407427208277813,0.3528227933489948,1.0,-0.35068531671208836,-0.05431622802592388,-0.11885644619111767,-0.022419637067627736,-0.24993640634025377,-0.1707170058006954,0.45093216338100434,0.39465693340250235,-0.5302568732211351,-0.694628728053652,-0.25371291221527353
x7__delta,-0.10907342945694024,-0.08114866198346615,-0.395639053051884,-0.1028663154544059,-0.6686885669409501,-0.24704156843006864,1.0,0.17317320314810655,0.48745076042159075,0.4047750882898643,-0.30260762970294985,0.2004000568542637,-0.39449593855236065,0.0821012112765908,0.9425158508997111,0.4400120979409131,-0.01654444985101977,-0.22251254687975566,-0.22460625511036095,-0.21915092109496231,-0.7104532581470404,-0.35068531671208836,1.0,0.17123347809320458,0.19603569707741958,-0.14229432452305735,0.003962998516711838,-0.3497473536370768,-0.00576267970508588,0.22431797459365746,0.35612191005820587,0.6887465425003726,0.03966026444726986
x8__delta,0.07079600298426121,0.11657030317846685,0.5173598990876777,0.19222780128932826,0.190799708503481,-0.0599048518623952,0.17123347809320458,0.9996337804863983,0.45426413666640564,-0.0957138957938478,0.47346821874829165,-0.044461743764140915,0.14804367325447076,-0.16761562463769147,0.10821891230661845,0.566705121607265,-0.10593291044463062,0.256565098098902,0.6209038521751813,0.15947307653930387,0.08876942179743169,-0.05431622802592388,0.17123347809320458,1.0,0.14418467123136555,-0.11015374063992206,-0.27242550145113315,-0.35474417045207274,-0.07187265383434983,0.02471438243700054,0.06601204709370169,-0.11181822281787394,-0.19024385239000466
y1__mean,-0.07759728022044128,0.1721541459831139,-0.05345722658123315,0.22986966451727936,-0.114544307426503,0.21328452135147535,0.19603569707741958,0.14841093799593663,0.13788044022530693,0.21607239457735344,0.29126848810411005,0.18197123362011347,-0.07705367225868417,0.33901945157624713,0.17666363293928689,0.3551394991600291,-0.19142669167846513,0.18686225027193637,-0.0817689834831645,0.09851369291307173,-0.1069170660089817,-0.11885644619111767,0.19603569707741958,0.14418467123136555,1.0,0.5146673674028044,-0.19423354621155933,-0.19230595040000456,0.19395842000340463,-0.10258458110944607,-0.03600420808501366,0.060114366939505275,0.4748081738342857
y2__mean,-0.27724155203872186,-0.18470629862702737,0.0018519789754152809,-0.009219661789323853,-0.14949560486375008,0.1404939279026965,-0.14229432452305735,-0.10462610818538136,-0.11821260740057675,0.18006917259200153,0.20053067641761432,-0.2720683449681568,-0.16483185769309228,0.18380208945505908,-0.2148328780131342,0.10008976334406994,-0.130215790342196,-0.13065683891232627,-0.1313022608872009,-0.026516348213873817,-0.07545200918260395,-0.022419637067627736,-0.14229432452305735,-0.11015374063992206,0.5146673674028044,1.0,-0.17506716893745372,0.17558622565068363,0.15919103516277047,-0.020659946239698943,-0.1741834023759044,-0.0838042616003003,0.41052219357539854
y3__mean,-0.16959905740119577,-0.1386155109929204,-0.3808629154458738,-0.538801270452047,0.022768816429294285,-0.23958181564773023,0.003962998516711838,-0.2695757886165649,-0.25869461061323884,0.0402905636701701,-0.5184234181861898,-0.27284415527061606,-0.24283937170877545,-0.05546624470476429,0.10698961742795705,-0.5555703901177688,0.32711399001728547,-0.20136898007825424,-0.24032076846118877,-0.5146107616851575,0.0719240039325129,-0.24993640634025377,0.003962998516711838,-0.27242550145113315,-0.19423354621155933,-0.17506716893745372,1.0,0.6211483812732076,-0.7681115564120091,-0.5226316555936719,0.7846673851877627,0.4234052278208462,-0.2085517177799101
y4__mean,-0.06360636348179108,-0.28323803414307996,-0.28482379779447037,-0.30053345691765204,0.17898958324112008,0.14485179748281143,-0.3497473536370768,-0.3541905246923818,-0.397057427202705,-0.08164205730336832,-0.37652948124584046,-0.11725854343356049,-0.12143715890303641,0.2951334658897551,-0.24228481053656253,-0.6484574421717272,0.29735390211608254,-0.2935728804016344,-0.2562859054478372,-0.2503208556672494,0.3181715608840431,-0.1707170058006954,-0.3497473536370768,-0.35474417045207274,-0.19230595040000456,0.17558622565068363,0.6211483812732076,1.0,-0.5348886883820141,-0.41307487235108625,0.4175651610781498,0.5836927890592427,0.21450383419718475
y1__last,0.08458275411954289,0.4186529279512907,0.2319039816533287,0.4827897849265792,-0.11243654080121332,0.557283734721278,-0.00576267970508588,-0.07455874185341797,0.0072281276422286,0.1542911446113616,0.3607602223320479,0.505089693528183,-0.04160950791606161,0.3433905093055848,-0.10499728148643069,0.2402899373851782,-0.3630451224415863,0.33916190056840734,0.10469079684956618,0.501429602739342,-0.011452438745710796,0.45093216338100434,-0.00576267970508588,-0.07187265383434983,0.19395842000340463,0.15919103516277047,-0.7681115564120091,-0.5348886883820141,1.0,0.7475963546198597,-0.8660472216521559,-0.29696837388075853,0.23426840379789052
y2__last,0.11879347434564709,0.43597942775897197,0.06410509384863,0.28310200601825036,-0.4062497113740593,0.45842310548211507,0.22431797459365746,0.025039735243065894,0.005398762023034446,0.2138482178922813,0.04861903002161715,0.5567733343095308,-0.42985081139895853,0.3078605095054931,0.07521850094613973,0.040883621718047714,-0.2296126028670656,0.27151713765593943,0.07456832894925759,0.34917156461378285,-0.19527393810654592,0.39465693340250235,0.22431797459365746,0.02471438243700054,-0.10258458110944607,-0.020659946239698943,-0.5226316555936719,-0.41307487235108625,0.7475963546198597,1.0,-0.5688288746575918,-0.15133704209715074,-0.024220935051801253
y3__last,-0.1871807917166383,-0.3206831644293656,-0.4474448264965025,-0.5584058008399762,-0.14596318299905514,-0.44739477445942705,0.35612191005820587,0.06694189708886081,0.013701281037678328,0.2199835145089071,-0.4793640324992953,-0.3301790463345865,-0.17946509341280426,-0.1198939228650973,0.41496806933081354,-0.15852612389579882,0.3678279824830877,-0.39841136077440015,-0.22722404946901345,-0.5945088962960592,-0.19307655074169752,-0.5302568732211351,0.35612191005820587,0.06601204709370169,-0.03600420808501366,-0.1741834023759044,0.7846673851877627,0.4175651610781498,-0.8660472216521559,-0.5688288746575918,1.0,0.5830196036071276,-0.08347655648026675
y4__last,-0.29128610419498335,-0.25384275429315806,-0.5279622146542646,-0.36598292383812076,-0.3808735705037268,-0.0017489600680687279,0.6887465425003726,-0.11181822281787394,-0.6745614269250244,0.594353691101652,-0.5389714094960397,0.3238859587125724,-0.39615672843553296,0.47665078528877136,0.7615881412367568,-0.41060195522894644,0.18989522494062297,-0.5744867985859787,-0.31159937022321227,-0.3551322171884202,-0.22389212003558,-0.694628728053652,0.6887465425003726,-0.11181822281787394,0.060114366939505275,-0.0838042616003003,0.4234052278208462,0.5836927890592427,-0.29696837388075853,-0.15133704209715074,0.5830196036071276,1.0,0.693235893191912
Y,-0.13476957056262698,0.040871581136216355,-0.22192822364485898,0.20721585333846362,-0.039833069674087666,0.30449563257403445,0.03966026444726986,-0.18800438432847558,-0.27947918310041364,0.5369206938374966,-0.0799893514351347,0.3288621623279976,0.12700972136160912,0.4436111524710053,0.09064216189568924,-0.030930346475971208,-0.2394363741149757,-0.1536780555680969,-0.22334201622358923,0.19819457092768492,0.1084092124434103,-0.25371291221527353,0.03966026444726986,-0.19024385239000466,0.4748081738342857,0.41052219357539854,-0.2085517177799101,0.21450383419718475,0.23426840379789052,-0.024220935051801253,-0.08347655648026675,0.693235893191912,1.0
